,Background,Back,Skin,Clothes,Helmet,Hair,Nose,Mouth,Ears,Eyes,Hat,Legendary,Charity,Rarity score,Token Id
6062,grey,none,nude,chef,light_blue,none,black,malicious,regular,hopeful,none,None,None,3.0044043639052775,6063
6063,pink,none,nude,cardigan,orange,none,pink,smile,regular,vegas_glasses,none,None,None,0.8915080618729412,6064
6064,turquoise,none,nude,plaid_shirt,yellow,none,pink,moustache,small,vegas_glasses,none,None,None,3.709541884020683,6065
6065,orange,none,nude,cardigan,light_blue,none,red,smoking_pipe,small,80s_glasses,none,None,None,2.99026292627241,6066
6066,purple,black_cape,nude,worker,purple,none,blue,big_smile,small,yellow_glasses,none,None,None,15.59827155067779,6067
6067,purple,none,black,drawing_my_life,black,none,black,beard,pointy,pirate,none,None,None,17.158831587634047,6068
6068,yellow,red_cape,black,pilot,red,none,pink,sad,regular,big_eyes,none,None,None,28.73037814810737,6069
6069,grey,none,nude,ninja,red,none,red,smoking_pipe,regular,yellow_glasses,none,None,None,3.0833574700866877,6070
6070,purple,none,nude,martian,blue,none,black,wow,none,regular,gentleman,None,None,7.379887342210664,6071
6071,green,red_cape,nude,martian,blue,none,yellow,tongue_out,regular,3d_glasses,none,None,None,18.07773257062065,6072
6072,green,none,white,read_or_die,black,ginger_long,black,chewing_gum,none,cyclop,gentleman,None,None,47.72196780130021,6073
6073,green,none,nude,chef,white,none,pink,malicious,regular,wink,none,None,None,2.725008602108945,6074
6074,orange,artist,black,ghost,white,none,white,tongue_out,none,regular,punk,None,None,35.64561453283601,6075
6075,artnotes,none,zombie,cardigan,red,blond_short,pink,smoking_pipe,bunny,3d_glasses,none,None,None,41.51535569704384,6076
6076,yellow,none,nude,ghost,purple,none,blue,malicious,none,regular,doctor,None,None,6.973653408428683,6077
6077,purple,red_cape,black,ghost,dark_green,none,green,wow,small,vegas_glasses,none,None,None,26.214714086757994,6078
6078,orange,none,black,drawing_my_life,purple,black_long,yellow,walrus,none,suspicious,rainbow,None,None,42.65142680091771,6079
6079,pink,black_cape,nude,doctor,white,none,white,small_beard,round,yellow_glasses,none,None,None,19.03391296563295,6080
6080,cream,none,nude,policeman,light_blue,none,blue,malicious,none,regular,sailor,None,None,7.521041513937536,6081
6081,green,none,nude,doctor,white,none,white,tongue_out,none,regular,cap,None,None,9.978426538610716,6082
6082,green,none,nude,ninja,black,none,red,walrus,none,suspicious,captain,None,None,14.517873453819998,6083
6083,turquoise,red_cape,nude,mechanic,yellow,none,white,party_horn,none,suspicious,rainbow,None,None,28.03923228435553,6084
6084,turquoise,none,nude,drawing_my_life,blue,none,red,moustache,small,big_eyes,none,None,None,3.0919042398229046,6085
6085,green,none,nude,mechanic,red,none,white,wow,none,regular,punk,None,None,7.6732307579996135,6086
6086,purple,none,black,cyclist,dark_green,ginger_short,turquoise,confident,round,vampire,none,None,None,33.798890284797025,6087
6087,cream,black_cape,nude,pilot,white,none,blue,moustache,pointy,80s_glasses,none,None,None,19.77583366914711,6088
6088,pink,jetpack,nude,jersey,orange,none,whiskers,tongue_out,pointy,3d_glasses,none,None,None,22.940843417044178,6089
6089,pink,none,nude,plaid_shirt,light_green,none,black,confident,none,regular,punk,None,None,9.450858017992243,6090
6090,turquoise,tennis,nude,cardigan,yellow,none,pink,moustache,round,angry,none,None,None,18.929571380016615,6091
6091,cream,none,nude,mechanic,orange,none,pink,big_smile,none,regular,gentleman,None,None,8.756833598113866,6092
6092,yellow,black_cape,black,policeman,orange,none,heart,big_smile,small,80s_glasses,none,None,None,28.138172827936973,6093
6093,grey,black_cape,nude,mechanic,dark_green,none,yellow,big_smile,small,wink,none,None,None,17.58391060040695,6094
6094,orange,none,black,pilot,red,none,pink,wow,round,yellow_glasses,none,None,None,14.428569024279092,6095
6095,red,none,nude,cardigan,blue,none,turquoise,malicious,none,regular,gentleman,None,None,8.4492975700998,6096
6096,orange,black_cape,nude,plaid_shirt,red,none,blue,small_beard,pointy,manga,none,None,None,19.27386407733606,6097
6097,pink,none,nude,cardigan,red,none,white,malicious,none,regular,police,None,None,7.98930411644693,6098
6098,turquoise,none,nude,cardigan,yellow,none,heart,moustache,pointy,3d_glasses,none,None,None,7.3150448484454635,6099
6099,purple,none,nude,ghost,light_green,none,white,smile,none,regular,worker,None,None,6.561587097962492,6100
6100,red,none,artist,bling_bling,blue,dreadlocks,turquoise,smile,none,suspicious,captain,None,None,44.02447331927467,6101
6101,purple,none,zombie,drawing_my_life,png,blond_short,heart,big_smile,bunny,zombie,none,None,None,41.5266422789775,6102
6102,red,red_cape,black,ufo,white,none,heart,party_horn,round,monster,none,None,None,31.87797694530098,6103
6103,cream,none,nude,policeman,purple,none,turquoise,smile,none,regular,cowboy,None,None,7.052537947701998,6104
6104,green,none,nude,plaid_shirt,orange,none,yellow,wow,none,regular,cowboy,None,None,7.250032838341852,6105
6105,purple,none,nude,drawing_my_life,purple,none,white,wow,none,regular,sailor,None,None,6.877636504248557,6106
6106,turquoise,none,nude,gentleman,blue,none,white,wow,none,regular,captain,None,None,7.509666369283326,6107
6107,cream,none,nude,ghost,blue,none,yellow,wow,none,regular,rainbow,None,None,8.020350760500362,6108
6108,pink,none,nude,gentleman,orange,none,black,smile,none,regular,doctor,None,None,6.3300981699896886,6109
6109,red,none,nude,bling_bling,red,none,turquoise,malicious,regular,vegas_glasses,none,None,None,2.4232490614943187,6110
6110,red,none,nude,worker,light_blue,none,yellow,malicious,small,yellow_glasses,none,None,None,2.468302491688061,6111
6111,green,tennis,black,worker,orange,none,blue,moustache,small,vampire,none,None,None,28.296209296593723,6112
6112,turquoise,none,white,black_suit,orange,black_long,carrot,chewing_gum,zombie,rogue,none,None,None,42.19503511947692,6113
6113,red,jetpack,black,plaid_shirt,red,none,heart,smoking_pipe,round,3d_glasses,none,None,None,32.27865172342368,6114
6114,turquoise,guitar,black,tattoo,light_blue,none,turquoise,big_smile,none,suspicious,sherlock,None,None,39.490023565704305,6115
6115,orange,none,nude,ghost,light_blue,none,green,wow,none,regular,sheriff,None,None,7.027040238153375,6116
6116,yellow,none,nude,drawing_my_life,purple,none,blue,smile,none,regular,cowboy,None,None,5.890056727240438,6117
6117,green,none,nude,worker,yellow,none,white,party_horn,none,suspicious,doctor,None,None,14.134155366891735,6118
6118,green,tennis,black,doctor,blue,none,turquoise,smoking_pipe,pointy,hopeful,none,None,None,30.769601799953918,6119
6119,orange,none,nude,ghost,white,none,black,smoking_pipe,regular,yellow_glasses,none,None,None,3.647529904873987,6120
6120,None,None,None,None,None,None,None,None,None,None,None,Item 6121,None,99.86167706444056,6121
6121,cream,red_cape,nude,sailor,black,none,pink,confident,small,yellow_glasses,none,None,None,18.317218522281504,6122
6122,red,none,nude,read_or_die,red,none,white,wow,none,regular,rainbow,None,None,7.3459103641855386,6123
6123,orange,none,nude,cyclist,red,none,red,party_horn,round,retro_glasses,none,None,None,4.11320330134757,6124
6124,purple,none,nude,ghost,blue,none,green,malicious,small,wink,none,None,None,1.2384099329903033,6125
6125,turquoise,artist,black,chef,red,none,white,small_beard,small,wink,none,None,None,28.936348684299357,6126
6126,orange,guitar,black,dollar_sign,light_green,none,green,wow,pointy,vegas_glasses,none,None,None,29.413266478838818,6127
6127,orange,none,nude,cyclist,light_green,none,blue,smile,none,regular,sailor,None,None,6.448642879747767,6128
6128,orange,red_cape,black,plaid_shirt,light_green,none,red,malicious,pointy,pirate,none,None,None,29.331318849979475,6129
6129,grey,none,nude,plaid_shirt,pink,none,turquoise,walrus,round,angry,none,None,None,5.616711877459479,6130
6130,turquoise,jetpack,nude,mechanic,yellow,none,pink,small_beard,small,manga,none,None,None,19.363915828283982,6131
6131,purple,red_cape,nude,ballet,dark_green,none,white,smoking_pipe,none,regular,punk,None,None,24.23113074899657,6132
6132,orange,black_cape,nude,cardigan,light_blue,none,pink,rabbit,regular,pirate,none,None,None,18.658814571670828,6133
6133,pink,none,nude,cyclist,turquoise,none,blue,malicious,regular,wink,none,None,None,1.1086512270536097,6134
6134,yellow,skater,black,ninja,red,none,green,tongue_out,none,regular,police,None,None,34.51726929232295,6135
6135,green,none,nude,ghost,turquoise,none,red,wow,none,regular,gentleman,None,None,6.34716848944912,6136
6136,pink,none,nude,read_or_die,turquoise,none,green,wow,none,regular,captain,None,None,6.533236371015846,6137
6137,turquoise,guitar,black,martian,black,none,red,malicious,round,vegas_glasses,none,None,None,28.341307735072036,6138
6138,orange,none,nude,drawing_my_life,turquoise,none,blue,smile,none,regular,worker,None,None,5.89272793452364,6139
6139,pink,none,nude,cyclist,purple,none,pink,tongue_out,regular,angry,none,None,None,3.435966150053523,6140
6140,yellow,none,black,ninja,blue,brown_long,whiskers,big_smile,pointy,pirate,none,None,None,35.44882295998301,6141
6141,grey,none,nude,doctor,pink,none,turquoise,moustache,small,angry,none,None,None,4.1101303481071,6142
6142,pink,none,nude,sailor,turquoise,none,green,confident,small,angry,none,None,None,2.885862209909001,6143
6143,None,None,None,None,None,None,None,None,None,None,None,Item 6144,None,99.86167706444056,6144
6144,turquoise,none,nude,read_or_die,orange,none,green,smile,none,regular,sailor,None,None,5.508994204773533,6145
6145,pink,red_cape,nude,worker,purple,none,white,malicious,regular,wink,none,None,None,15.733626740440176,6146
6146,orange,none,alien,read_or_die,blue,ginger_long,pink,smoking_pipe,demon_horns,angry,none,None,None,39.44530234714437,6147
6147,pink,none,nude,cyclist,black,none,blue,confident,small,angry,none,None,None,2.933787173647704,6148
6148,red,none,black,ninja,light_blue,black_short,green,chewing_gum,none,cyclop,police,None,None,43.17039775935117,6149
6149,red,none,nude,chef,black,none,yellow,sad,small,vegas_glasses,none,None,None,3.6812644506367427,6150
6150,green,skater,black,martian,light_blue,none,heart,walrus,regular,3d_glasses,none,None,None,31.102498332533536,6151
6151,turquoise,none,artist,ballet,silver,blond_short,pink,big_smile,regular,3d_glasses,none,None,None,36.22147577956261,6152
6152,yellow,guitar,black,martian,black,none,black,big_smile,pointy,angry,none,None,None,30.278909337675824,6153
6153,purple,none,nude,read_or_die,blue,none,green,wow,none,regular,cowboy,None,None,6.637745960901434,6154
6154,orange,none,nude,drawing_my_life,red,none,black,wow,none,regular,police,None,None,7.227342079337131,6155
6155,orange,red_cape,nude,policeman,yellow,none,yellow,sad,round,angry,none,None,None,18.351326091387747,6156
6156,pink,skater,nude,gentleman,blue,none,red,moustache,small,wink,none,None,None,17.440251388122032,6157
6157,yellow,none,nude,martian,turquoise,none,black,smile,none,regular,worker,None,None,6.389382673491192,6158
6158,artnotes,none,white,dollar_sign,dark_green,white_long,black,wow,regular,big_eyes,none,None,None,38.147989958297664,6159
6159,grey,artist,nude,tattoo,black,none,red,big_smile,pointy,3d_glasses,none,None,None,20.802754585643115,6160
6160,orange,none,nude,policeman,turquoise,none,yellow,smile,none,regular,gentleman,None,None,6.9254453748496605,6161
6161,yellow,none,nude,cyclist,purple,none,yellow,malicious,none,regular,crazy,None,None,8.29973164622232,6162
6162,purple,none,nude,gentleman,orange,none,yellow,malicious,none,regular,cap,None,None,7.969663825392047,6163
6163,grey,black_cape,nude,cyclist,orange,none,blue,party_horn,none,regular,sailor,None,None,21.84729401764712,6164
6164,orange,devil,black,chef,yellow,none,black,chewing_gum,none,suspicious,cap,None,None,41.46144828315099,6165
6165,purple,none,artist,worker,light_blue,black_short,pink,malicious,zombie,yellow_glasses,none,None,None,36.60794528347087,6166
6166,yellow,none,cyborg,skull,turquoise,ginger_short,pig,rabbit,regular,vampire,none,None,None,39.22241211775545,6167
6167,turquoise,none,artist,plaid_shirt,rainbow,blond_long,blue,smoking_pipe,small_wings,angry,none,None,None,39.13784726029396,6168
6168,purple,artist,nude,cyclist,dark_green,none,white,party_horn,none,regular,beanie,None,None,24.789487194826794,6169
6169,purple,red_cape,nude,ninja,purple,none,green,party_horn,regular,80s_glasses,none,None,None,16.701190239138466,6170
6170,cream,none,nude,bling_bling,red,brown_long,black,screaming,pointy,yellow_glasses,none,None,None,23.499261159971713,6171
6171,turquoise,none,nude,worker,light_blue,none,black,wow,small,wink,none,None,None,1.2215199748696322,6172
6172,green,black_cape,nude,policeman,purple,none,turquoise,smile,small,retro_glasses,none,None,None,14.969345851505414,6173
6173,turquoise,none,nude,doctor,orange,none,red,wow,none,regular,sheriff,None,None,6.3302923182845126,6174
6174,cream,jetpack,black,ninja,orange,none,heart,smile,pointy,vegas_glasses,none,None,None,30.27069163823686,6175
6175,pink,none,nude,plaid_shirt,turquoise,none,black,smile,none,regular,spikes,None,None,6.964976726573704,6176
6176,turquoise,none,white,astronaut,cyborg,ginger_long,black,party_horn,zombie,manga,none,None,None,41.26997282370386,6177
6177,grey,none,nude,doctor,purple,none,black,big_smile,none,regular,punk,None,None,8.920465846952668,6178
6178,pink,none,nude,cyclist,blue,none,turquoise,big_smile,small,wink,none,None,None,2.7081059335827518,6179
6179,cream,none,nude,cyclist,light_blue,none,yellow,wow,none,regular,spikes,None,None,8.167078535899652,6180
6180,yellow,black_cape,nude,martian,yellow,none,red,confident,small,professor,none,None,None,16.737866376641197,6181
6181,cream,none,nude,ghost,purple,none,black,smile,regular,wink,none,None,None,0.9224886415184803,6182
6182,turquoise,none,nude,pilot,purple,none,green,beard,round,manga,none,None,None,4.9284570576160505,6183
6183,red,none,nude,ghost,orange,none,yellow,wow,none,regular,captain,None,None,7.089214791649616,6184
6184,grey,guitar,black,doctor,yellow,none,yellow,party_horn,pointy,pirate,none,None,None,31.87239386783994,6185
6185,yellow,none,nude,gentleman,purple,none,black,malicious,regular,angry,none,None,None,2.121377750183942,6186
6186,green,none,nude,ghost,purple,none,pink,malicious,none,regular,cowboy,None,None,7.698748429291438,6187
6187,yellow,none,nude,plaid_shirt,blue,none,green,wow,none,regular,cowboy,None,None,7.13149176763426,6188
6188,orange,black_cape,nude,chef,turquoise,none,yellow,big_smile,round,professor,none,None,None,18.027020219130293,6189
6189,red,none,nude,chef,red,none,yellow,smile,none,regular,rainbow,None,None,7.19358540112764,6190
6190,grey,black_cape,nude,policeman,pink,none,yellow,confident,round,angry,none,None,None,18.66434247386294,6191
6191,green,none,black,policeman,light_blue,none,yellow,wow,regular,vampire,none,None,None,13.466635763254006,6192
6192,purple,none,nude,martian,purple,none,green,wow,none,regular,sherlock,None,None,6.663131519503588,6193
6193,pink,none,nude,mechanic,blue,none,green,confident,regular,angry,none,None,None,2.9282048610035383,6194
6194,cream,black_cape,black,sailor,purple,none,blue,big_smile,regular,hopeful,none,None,None,28.124028135289812,6195
6195,red,none,nude,chef,black,none,black,big_smile,small,vegas_glasses,none,None,None,3.1340665256796454,6196
6196,turquoise,red_cape,nude,chef,light_blue,none,red,big_smile,small,wink,none,None,None,15.47693007106358,6197
6197,red,none,black,grey_hoodie,light_blue,none,green,walrus,regular,angry,none,None,None,14.761244220807813,6198
6198,turquoise,red_cape,nude,mechanic,light_blue,none,blue,malicious,regular,professor,none,None,None,15.677276184106075,6199
6199,green,none,nude,grey_hoodie,black,none,heart,wow,pointy,vegas_glasses,none,None,None,5.676056618693795,6200
6200,turquoise,none,white,tattoo,silver,blond_short,whiskers,party_horn,regular,insect,none,None,None,39.07562559405538,6201
6201,purple,none,nude,martian,white,none,green,malicious,regular,angry,none,None,None,2.0170557791829706,6202
6202,rainbow,guitar,black,dollar_sign,blue,none,carrot,small_beard,bunny,pirate,none,None,None,38.53998992780648,6203
