,Identity,Type,Hat,Face,Suit,Base,Back,Origin,Accessory,Mask,Rarity score,Token Id
6102,male,Villain,brain,ğŸ�±,rime,alien,shotgun,saturn,None,None,24.793326174515048,6103
6103,female,Villain,mowhawk,â�±ï¸�,lone,bubblegum,cat tail,jupiter,None,None,29.18662629579937,6104
6104,male,Villain,dreadlocks,ğŸ’�,beam,leopard,blades,saturn,pearl earring,None,49.679871491000085,6105
6105,female,Villain,classy,ğŸ§ª,cove,alien,cat tail,saturn,None,None,31.049806280219155,6106
6106,female,Villain,dreadlocks,ğŸ§ ,aero,sherbet,None,jupiter,gold earring,None,47.43068558668423,6107
6107,female,Hero,None,ğŸŒ�,athena,human,None,neptune,gold earring,None,58.809397329010935,6108
6108,female,Villain,hazel,âš¡,shift,graffiti,None,uranus,None,None,27.881515899808946,6109
6109,male,Villain,pompadour,ğŸ�š,shimmer,human,blades,saturn,None,None,18.55312511694543,6110
6110,male,Villain,pompadour,â›½,aero,ruby,cat tail,jupiter,None,None,21.33959993042875,6111
6111,male,Villain,classy,ğŸ�š,sheath,human,None,saturn,None,None,9.081481082474484,6112
6112,female,Villain,None,ğŸŒ�,rime,human,demon wings,mercury,feather earring,None,52.738689847784926,6113
6113,female,Villain,dreadlocks,ğŸ�€,rime,human,None,uranus,None,None,23.945263663017467,6114
6114,male,Villain,hazel,â�±ï¸�,prodigy,magma,None,saturn,None,None,15.16237465627041,6115
6115,male,Villain,None,â›½,rime,leopard,demon wings,neptune,None,None,21.184452134342223,6116
6116,female,Villain,red waves,â˜�ï¸�,karat,symbols,None,jupiter,None,None,21.52822867009942,6117
6117,male,Villain,red waves,ğŸ¥‹,shard,leopard,angel wings,mars,None,None,36.21144020640853,6118
6118,male,Villain,pompadour,ğŸ’¡,surge,chrome,cape,jupiter,None,None,21.0878070210502,6119
6119,male,Villain,None,ğŸ¦„,haste,human,shield,saturn,None,None,13.051651177508653,6120
6120,male,Villain,None,âš¡,warp,human,angel wings,saturn,None,None,11.708778197880388,6121
6121,female,Villain,aqua waves,â�±ï¸�,sly,anatomy,cape,saturn,None,None,30.881900733744356,6122
6122,male,Villain,classy,ğŸ¤ ,spectre,bubblegum,cape,saturn,None,None,21.2933495734804,6123
6123,female,Villain,None,ğŸ‘»,lone,magma,bionic vertebrae,saturn,glass earring,None,48.32457787410718,6124
6124,male,Hero,None,ğŸ‘»,zone,diamond,blades,saturn,None,None,32.52644957316457,6125
6125,male,Hero,None,âš¡,aero,galaxy,shotgun,uranus,None,zone,68.45097889571706,6126
6126,male,Villain,classy,ğŸ¤ ,haste,snake,None,saturn,None,None,15.8212032119215,6127
6127,male,Villain,None,â˜�ï¸�,cove,bubblegum,shield,neptune,None,None,24.495429061761662,6128
6128,female,Villain,sleek,âš¡,charm,bubblegum,None,jupiter,None,None,20.550456384268422,6129
6129,male,Hero,tribal,â˜�ï¸�,spectre,ruby,None,uranus,silver earring,None,65.09487530916873,6130
6130,male,Villain,None,ğŸ�š,warp,leopard,acid launcher,mars,None,None,25.636901265124006,6131
6131,female,Hero,pompadour,â˜�ï¸�,matta,anatomy,None,uranus,pearl earring,None,72.76852592919803,6132
6132,female,Villain,aqua waves,â˜€ï¸�,beam,anatomy,shotgun,earth,None,None,39.57225420162618,6133
6133,male,Villain,None,â˜€ï¸�,cove,whiteout,bionic vertebrae,jupiter,None,None,16.257812847048527,6134
6134,female,Villain,western,ğŸ—¡ï¸�,noxious,leopard,None,venus,None,None,31.502922386060046,6135
6135,female,Villain,None,ğŸŒ�,rime,symbols,None,jupiter,None,None,13.437532556284577,6136
6136,female,Villain,dreadlocks,ğŸŒ�,spectre,chrome,cat tail,saturn,pearl earring,None,54.18613646673707,6137
6137,male,Villain,fringe,ğŸ’�,athena,leopard,acid launcher,venus,None,None,33.89927851031252,6138
6138,male,Hero,western,â˜€ï¸�,warp,human,None,jupiter,gold earring,None,52.02065751303777,6139
6139,male,Hero,acid washed,ğŸ‘�ï¸�,shimmer,whiteout,blades,jupiter,None,None,41.11183902610575,6140
6140,female,Villain,None,None,DAO,alien,cape,jupiter,None,alien,50.501306776172505,6141
6141,male,Villain,sleek,ğŸ¤ ,haste,ruby,None,jupiter,None,None,15.44361226870036,6142
6142,male,Villain,red waves,ğŸŒ�,synapse,human,cat tail,saturn,None,None,18.930832676488667,6143
6143,female,Villain,dreadlocks,ğŸ�š,DAO,bones,None,neptune,None,None,28.741724638507755,6144
6144,male,Villain,leprechaun,â˜�ï¸�,synapse,symbols,shotgun,jupiter,ice earring,None,48.88276620697028,6145
6145,male,Hero,dreadlocks,âš”ï¸�,kendo,ruby,cat tail,neptune,None,None,46.98205154276152,6146
6146,female,Villain,None,â˜€ï¸�,rime,snake,cat tail,saturn,gold earring,None,48.395910058935435,6147
6147,male,Villain,slick blonde,â˜€ï¸�,kendo,snow leopard,angel wings,saturn,None,None,25.98083133922433,6148
6148,female,Villain,classy,ğŸ¥‹,shift,graffiti,shotgun,saturn,None,None,28.97676518376975,6149
6149,male,Villain,western,ğŸ‘½,cove,snake,cat tail,saturn,None,None,26.232626357383598,6150
6150,male,Hero,pompadour,ğŸŒ�,sheath,leopard,None,uranus,feather earring,None,63.336830825801094,6151
6151,male,Villain,None,â�„ï¸�,lone,leopard,None,jupiter,None,None,6.2112138850263054,6152
6152,female,Villain,None,None,beam,chrome,DAO broadsword,jupiter,None,molten,53.15340929662056,6153
6153,female,Villain,classy,ğŸ—¡ï¸�,cove,graffiti,None,saturn,feather earring,None,48.416685525328646,6154
6154,female,Villain,None,ğŸ�±,smog,human,None,saturn,None,None,9.866136685162733,6155
6155,female,Hero,tribal,ğŸ�±,DAO,sherbet,cape,saturn,None,None,45.487986875798185,6156
6156,male,Villain,classy,ğŸ‘�ï¸�,warp,magma,None,mercury,None,None,23.760957174093374,6157
6157,male,Villain,fortune,ğŸ’�,warp,whiteout,blades,uranus,None,None,30.36178522976904,6158
6158,male,Hero,None,ğŸ¦„,shift,anatomy,shotgun,neptune,None,None,39.341156538986326,6159
6159,male,Hero,long blonde,ğŸ’ª,sheath,emerald,shotgun,jupiter,feather earring,None,64.1550956330425,6160
6160,male,Villain,None,ğŸ�š,shimmer,human,None,neptune,silver earring,None,35.484637757360076,6161
6161,male,Villain,dreadlocks,ğŸ‘»,kendo,snake,shield,jupiter,None,None,22.12431622805878,6162
6162,male,Villain,fox,ğŸ—¡ï¸�,lone,human,shotgun,jupiter,None,None,15.355489739012379,6163
6163,female,Villain,classy,ğŸ§ª,noxious,leopard,demon wings,saturn,None,None,28.855054575231478,6164
6164,female,Hero,bleached,â�±ï¸�,noxious,galaxy,None,saturn,None,None,40.36042536242407,6165
6165,female,Hero,sleek,ğŸ¤ ,charm,galaxy,None,jupiter,None,None,37.792423934204926,6166
6166,male,Hero,classy,âš”ï¸�,candy,gold,None,jupiter,None,None,31.754427752953728,6167
6167,male,Villain,None,âš”ï¸�,DAO,human,staff,jupiter,None,None,10.156067347424758,6168
6168,male,Hero,classy,ğŸ¤ ,prodigy,human,shotgun,saturn,None,None,33.38653803851794,6169
6169,female,Hero,fortune,ğŸ’�,prodigy,galaxy,angel wings,uranus,None,None,55.83947802863176,6170
6170,female,Villain,fox,ğŸ’�,kendo,human,cat tail,jupiter,ice earring,None,48.311805893265166,6171
6171,male,Villain,fringe,ğŸ§ ,haste,sherbet,blades,jupiter,None,None,22.6740969876992,6172
6172,male,Hero,classy,ğŸ¤ ,prodigy,human,bionic vertebrae,jupiter,None,None,33.54603971287736,6173
6173,male,Villain,red waves,ğŸ�€,strobe,sherbet,None,saturn,None,None,17.357181248197804,6174
6174,male,Villain,None,âš¡,aero,ruby,angel wings,jupiter,None,None,16.283056142136175,6175
6175,male,Villain,fringe,â˜€ï¸�,aero,galaxy,bionic vertebrae,saturn,None,None,23.672830422777388,6176
6176,male,Villain,None,â˜€ï¸�,surge,human,shield,saturn,None,None,12.85016861872953,6177
6177,female,Villain,hazel,â˜€ï¸�,haste,emerald,blades,jupiter,void earring,None,53.674267081801496,6178
6178,female,Villain,slick blonde,âš¡,smog,human,cape,uranus,None,None,29.97122597433733,6179
6179,female,Villain,classy,ğŸ�€,kendo,bubblegum,None,neptune,None,None,27.570901648951434,6180
6180,male,Hero,headband blonde,ğŸ’ª,array,graffiti,blades,saturn,None,None,41.904823604038775,6181
6181,male,Villain,red waves,ğŸ�€,shimmer,sherbet,shotgun,uranus,None,None,28.376903595813886,6182
6182,female,Hero,sleek,âš¡,spectre,whiteout,acid launcher,neptune,None,None,54.09811363155666,6183
6183,male,Hero,hazel,â›½,noxious,human,DAO broadsword,jupiter,None,None,32.95854281010028,6184
6184,male,Villain,dreadlocks,ğŸ‘»,lone,snake,bionic vertebrae,jupiter,None,None,21.843147210792452,6185
6185,male,Hero,sleek,â›½,warp,bones,blades,neptune,None,None,45.035034311350465,6186
6186,male,Villain,None,ğŸ’¡,prodigy,gold,shotgun,jupiter,None,None,13.387419020857424,6187
6187,male,Hero,western,ğŸ‘½,warp,human,blades,mercury,glass earring,None,72.04708663244827,6188
6188,male,Villain,hazel,ğŸ’�,spectre,gold,None,saturn,ice earring,None,40.70035769973082,6189
6189,male,Villain,fringe,ğŸ’�,beam,jelly,None,neptune,silver earring,None,48.538601891186474,6190
6190,female,Villain,pompadour,â�±ï¸�,cove,chrome,None,jupiter,None,None,20.055267066294455,6191
6191,male,Villain,classy,ğŸ‘½,aero,diamond,shotgun,neptune,None,None,28.410433629120913,6192
6192,male,Villain,None,ğŸ‘»,cove,emerald,None,neptune,None,None,15.527609887695991,6193
6193,female,Villain,sleek,â�±ï¸�,spectre,gold,blades,neptune,None,None,34.62066076490046,6194
6194,male,Villain,hazel,ğŸŒ�,prodigy,human,demon wings,saturn,pearl earring,None,43.612374668107925,6195
6195,male,Villain,None,ğŸ’�,shift,bubblegum,cat tail,uranus,void earring,None,48.40447748499731,6196
6196,female,Villain,None,ğŸ—¡ï¸�,noxious,galaxy,None,jupiter,None,None,12.547842690284838,6197
6197,female,Villain,bleached,ğŸ‘�ï¸�,cove,sherbet,None,earth,None,None,33.416454425384245,6198
6198,male,Villain,dreadlocks,ğŸ�€,noxious,chrome,DAO broadsword,jupiter,None,None,22.753781340588226,6199
6199,female,Villain,None,None,DAO,gold,shotgun,uranus,None,shard,58.486331890767254,6200
6200,male,Villain,red waves,ğŸ‘½,spectre,snake,cape,jupiter,feather earring,None,45.65595944019758,6201
6201,male,Hero,tribal,â›½,noxious,gold,None,uranus,void earring,None,64.52420832432114,6202
6202,male,Villain,pompadour,ğŸ’�,shift,sherbet,None,saturn,None,None,16.36677306975317,6203
6203,female,Villain,leprechaun,ğŸ§ ,athena,chrome,angel wings,saturn,None,None,33.441658672107295,6204
6204,male,Hero,classy,ğŸ’¡,zone,chrome,shotgun,pluto,None,None,46.73447956623624,6205
6205,male,Villain,western,ğŸ§ª,kendo,magma,cape,jupiter,None,None,21.633391645061746,6206
6206,male,Villain,pompadour,ğŸŒ�,lone,bubblegum,bionic vertebrae,uranus,None,None,29.81622435245183,6207
6207,female,Villain,fortune,â›½,sheath,magma,staff,jupiter,None,None,29.014587918843716,6208
6208,male,Villain,pompadour,âš”ï¸�,spectre,human,DAO broadsword,jupiter,None,None,17.059234542233266,6209
6209,female,Villain,None,ğŸ’�,candy,emerald,None,neptune,None,None,21.389839569599005,6210
6210,male,Hero,None,ğŸŒ�,shift,human,None,saturn,ice earring,None,46.645676989038385,6211
6211,female,Hero,classy,ğŸ’�,candy,galaxy,None,jupiter,None,None,37.08327658387331,6212
6212,female,Villain,classy,âš”ï¸�,warp,human,cape,jupiter,None,None,19.505441447694196,6213
6213,male,Villain,pompadour,ğŸ’�,athena,human,demon wings,neptune,None,None,24.541417713371178,6214
6214,male,Hero,fortune,ğŸŒ�,beam,magma,shotgun,uranus,void earring,None,72.80648051059846,6215
6215,male,Villain,leprechaun,ğŸ¥‹,karat,emerald,cape,jupiter,pearl earring,None,49.37786212996305,6216
6216,male,Villain,pompadour,ğŸŒ�,array,human,shotgun,saturn,None,None,17.14312506568545,6217
6217,male,Villain,slick blonde,ğŸ‘»,spectre,human,acid launcher,jupiter,None,None,17.789429584744074,6218
6218,male,Villain,red waves,âš”ï¸�,shift,human,shotgun,jupiter,None,None,15.410001504529975,6219
6219,female,Villain,hazel,ğŸ‘»,synapse,bones,None,neptune,None,None,28.918007165178473,6220
6220,female,Villain,None,ğŸ§ ,DAO,bones,cape,saturn,pearl earring,None,48.20710508847033,6221
6221,female,Villain,pompadour,â›½,warp,human,demon wings,uranus,None,None,28.481512019794224,6222
6222,female,Villain,slick blonde,â˜�ï¸�,lone,human,None,jupiter,None,None,15.279625284472598,6223
6223,female,Villain,leprechaun,ğŸ’¡,warp,bones,shotgun,neptune,None,None,34.784354352612446,6224
6224,female,Villain,western,ğŸ‘�ï¸�,warp,sherbet,demon wings,mercury,None,None,39.34566343761587,6225
6225,male,Villain,aqua waves,ğŸ�±,zone,leopard,None,mars,gold earring,None,51.870291448685144,6226
6226,female,Villain,None,ğŸ¦„,noxious,chrome,None,saturn,None,None,14.167676404829832,6227
6227,female,Hero,leprechaun,âš¡,sheath,diamond,cat tail,uranus,None,None,52.9148547130845,6228
6228,male,Hero,leprechaun,â�±ï¸�,haste,human,cape,uranus,None,None,40.45288489389201,6229
6229,male,Villain,fringe,ğŸ’ª,spectre,magma,cape,jupiter,feather earring,None,44.858675838398845,6230
6230,male,Villain,None,ğŸ’�,noxious,emerald,blades,jupiter,None,None,13.601398689065947,6231
6231,female,Villain,fox,â›½,DAO,emerald,blades,saturn,None,None,30.15171096315587,6232
6232,male,Villain,None,ğŸ’ª,synapse,human,bionic vertebrae,uranus,None,None,17.940588573454185,6233
6233,male,Villain,fringe,ğŸ§ ,athena,magma,DAO broadsword,neptune,None,None,32.22075378549431,6234
6234,female,Hero,pompadour,ğŸ’�,prodigy,snake,DAO broadsword,saturn,gold earring,None,73.72929050232663,6235
6235,female,Hero,None,ğŸŒ�,beam,snow leopard,staff,jupiter,None,None,39.332561139887254,6236
6236,male,Villain,pompadour,ğŸ—¡ï¸�,noxious,sherbet,bionic vertebrae,saturn,glass earring,None,50.25056221747355,6237
6237,female,Villain,sleek,â�„ï¸�,spectre,whiteout,None,uranus,None,None,28.393453873602002,6238
6238,female,Villain,fox,â˜�ï¸�,charm,snake,shotgun,saturn,feather earring,None,55.2141468252256,6239
6239,female,Villain,sleek,â�±ï¸�,synapse,chrome,cat tail,jupiter,None,None,27.646535500560987,6240
6240,male,Villain,tribal,ğŸ�š,haste,bones,shield,uranus,None,None,31.57868919617294,6241
6241,female,Villain,None,ğŸ‘�ï¸�,cove,whiteout,shotgun,jupiter,None,strobe,51.86961303782155,6242
6242,female,Hero,fringe,ğŸ—¡ï¸�,aero,symbols,DAO broadsword,uranus,None,None,53.51488409488494,6243
6243,female,Villain,hazel,ğŸ—¡ï¸�,argot,sherbet,None,saturn,None,None,22.59406860121292,6244
6244,male,Hero,None,âš”ï¸�,spectre,human,None,uranus,None,None,24.989879676815168,6245
6245,female,Hero,fortune,ğŸ�€,spectre,sherbet,blades,jupiter,None,None,45.64750543077602,6246
6246,male,Villain,sleek,â�±ï¸�,spectre,snow leopard,cat tail,uranus,pearl earring,None,54.49687362030037,6247
6247,male,Villain,fringe,ğŸ¥‹,athena,anatomy,cape,saturn,None,None,23.895238243459023,6248
6248,female,Villain,None,ğŸŒ�,zone,gold,shotgun,jupiter,gold earring,None,44.426451234343396,6249
6249,male,Villain,None,None,noxious,bubblegum,cat tail,saturn,None,karat,47.69466330196947,6250
6250,male,Villain,dreadlocks,ğŸ’¡,aero,sherbet,shotgun,uranus,gold earring,None,54.29544066934847,6251
6251,male,Hero,sleek,â›½,haste,snake,bionic vertebrae,venus,None,None,49.54576132799479,6252
6252,male,Villain,classy,ğŸ‘½,DAO,human,DAO broadsword,jupiter,None,None,17.734876666854955,6253
6253,male,Villain,classy,ğŸ‘½,sheath,chrome,cape,jupiter,None,None,18.76292130845657,6254
6254,male,Villain,None,ğŸ¥‹,spectre,bones,blades,jupiter,None,None,14.256072803433012,6255
6255,male,Villain,None,ğŸ�š,kendo,emerald,None,saturn,None,None,8.061886210985694,6256
6256,female,Villain,red waves,ğŸ�€,zone,human,cape,jupiter,None,None,20.453811765329625,6257
6257,female,Villain,dreadlocks,âš”ï¸�,rime,human,bionic vertebrae,neptune,feather earring,None,58.08822606323494,6258
6258,male,Villain,None,None,charm,chrome,None,jupiter,None,matta,37.65756411877963,6259
6259,female,Hero,None,None,shard,snake,blades,jupiter,None,sly,69.64639891854635,6260
6260,male,Villain,fringe,ğŸ§ª,array,graffiti,blades,uranus,None,None,30.307251829697158,6261
6261,male,Villain,classy,ğŸ§ª,DAO,ruby,cat tail,jupiter,None,None,22.443288980214692,6262
6262,female,Villain,red waves,ğŸ§ª,beam,magma,bionic vertebrae,saturn,None,None,31.536521540591355,6263
6263,male,Villain,tribal,â�±ï¸�,argot,snake,cat tail,jupiter,None,None,22.640502578734868,6264
6264,male,Villain,None,â�±ï¸�,sheath,chrome,DAO broadsword,saturn,None,None,15.527555006649857,6265
6265,male,Villain,None,None,spectre,gold,cat tail,saturn,None,karat,47.17852760281413,6266
6266,female,Hero,None,ğŸ�±,spectre,chrome,None,saturn,None,None,29.622413329875467,6267
6267,male,Villain,None,â˜�ï¸�,aero,chrome,None,jupiter,None,None,5.489298712478337,6268
6268,male,Villain,None,ğŸ¤ ,array,graffiti,shield,uranus,None,None,23.65617197699165,6269
6269,male,Hero,tribal,ğŸŒ�,DAO,jelly,acid launcher,mars,None,None,52.39914635771367,6270
6270,female,Villain,None,None,shimmer,chrome,demon wings,jupiter,None,argot,51.44143946847321,6271
6271,male,Villain,tribal,ğŸ’�,athena,diamond,None,jupiter,ice earring,None,41.58581078074695,6272
6272,female,Hero,fringe,âš”ï¸�,noxious,snake,shotgun,neptune,None,None,50.367847155015234,6273
6273,male,Villain,sleek,â˜�ï¸�,DAO,leopard,shield,saturn,None,None,24.226729219490462,6274
6274,male,Hero,fringe,ğŸ’¡,noxious,chrome,shotgun,saturn,None,None,37.897482427955545,6275
6275,male,Villain,sleek,ğŸ�€,array,magma,staff,saturn,None,None,25.527664058513082,6276
6276,female,Hero,red waves,âš”ï¸�,aero,human,demon wings,saturn,None,None,40.712745593520395,6277
6277,female,Villain,red waves,ğŸ‘»,aero,chrome,blades,mercury,None,None,37.49931230544899,6278
6278,male,Villain,red waves,ğŸ‘½,kendo,galaxy,staff,jupiter,None,None,22.98041853490383,6279
6279,female,Hero,None,None,warp,human,staff,saturn,None,smog,65.71499123318287,6280
6280,female,Villain,None,ğŸ�±,candy,human,shotgun,saturn,None,None,16.11483767920668,6281
6281,female,Villain,None,ğŸ’ª,molten,leopard,DAO broadsword,jupiter,None,None,21.838957937585477,6282
6282,male,Villain,classy,ğŸ’�,zone,chrome,DAO broadsword,saturn,None,None,22.18300408090716,6283
