,Background,Offhand,Mouth,Eyes,Clothing,Hair,Type,Ear,Neck,Headgear,Face,Special,Rarity score,Token Id
9720,Off White A,Fan,Pout,Pensive,White T-Shirt,Silver Long,Blue,None,None,None,Red Stripes Face Paint,None,43.56459514500679,9720
9721,Off White C,Umbrella,Pout,Bored,Tank Top,Purple Dreadlocks,Human,None,Tribal Tattoo,None,None,None,26.909702135722068,9721
9722,Off White C,Hand Wrap,Relaxed,Pierced Eyebrow,Vest,Blonde Short Spiky,Human,None,None,Beret,None,None,23.50476851561585,9722
9723,Off White B,None,Smile,Glowing,Black Bomber,Blue Bob,Human,None,None,None,None,None,4.7705956570806025,9723
9724,Off White D,None,Closed,Focused,Red Perfecto Jacket,Orange Swept Back,Human,None,None,Black Bucket Hat,None,None,16.857106275584723,9724
9725,Off White D,Lantern,Tongue Out,Amethyst,Cat T-Shirt,Indigo Pixie,Human,None,Tribal Tattoo,None,None,None,26.696447049548382,9725
9726,Dark Blue,Banner,Grass,Suspicious,Alpine Jacket,Blue Samurai,Human,None,None,None,Round Blue Sunglasses,None,27.274740510144035,9726
9727,Off White C,Bat,Frown,Determined,Black Hoodie,Green Pigtails,Human,None,None,Frog Baseball Cap,None,None,23.146397493598712,9727
9728,Off White D,Fan,Smoking,Relaxed,Turquoise Kimono,Blonde Bun,Human,None,Frog Headphones,None,None,None,26.742595695376625,9728
9729,Off White C,None,Toothpick,Concerned,Red Perfecto Jacket,Brown Ponytail,Human,None,None,None,Reading Glasses,None,18.31457766097477,9729
9730,Red,None,Chewing,Amethyst,Black Tech Jacket,Magenta Pigtails,Red,None,None,IKZ Baseball Cap,None,None,38.456254793926284,9730
9731,Off White D,Hook Sword,Closed,Hopeful,Cat Kimono,Powder Blue Pigtails,Human,None,None,None,None,None,9.435650543632503,9731
9732,Dark Blue,Water Orb,Pout,Chill,Black Perfecto Jacket,Pink Samurai,Human,None,None,None,None,None,13.854481169354338,9732
9733,Cool Gray,Boombox,420,Chill,Sloth Yukata,Silver Short Spiky,Human,None,None,None,None,None,14.18863029169897,9733
9734,Off White B,Banner,Closed,Meditating,White Yukata,Blonde Short Spiky,Human,None,Zen Headphones,None,None,None,25.683039723772932,9734
9735,Off White A,Lantern,Smirk,Determined,Maroon Yukata,Orange Short Spiky,Human,None,Contract Tattoo,Full Bandana,Reading Glasses,None,53.50828722061728,9735
9736,Off White C,None,Bubble Gum,Suspicious,White T-Shirt,Teal Messy,Human,None,None,Full Bandana,None,None,17.848552997298444,9736
9737,Off White D,Coin,Smirk,Closed,Vest,Black Disheveled,Human,None,Towel,Newsboy Cap,None,None,37.0541038630264,9737
9738,Off White A,None,Grass,Tired,Camo Hoodie,Indigo Swept Back,Human,None,None,Red Panda Baseball Cap,None,None,18.25522644259286,9738
9739,Off White D,Shinai,Grass,Determined,Azuki Track Jacket,Maroon Disheveled,Human,Stud,None,None,None,None,27.019522093131283,9739
9740,Off White C,None,Grin,Determined,Blue Floral Kimono,Teal Bob,Human,Corded Earbuds,None,None,None,None,20.442350230249744,9740
9741,Off White D,Fan,Smoking,Tired,Maroon Yukata,Blonde Messy,Human,None,None,None,None,None,9.771998078591148,9741
9742,Off White A,None,Smirk,Amethyst,Lavender Kimono with Bow,Silver Flowy,Human,Sword,Chill Headphones,Broken Straw Hat,None,None,51.16288495870352,9742
9743,Dark Purple,Red Bean,Lipstick,Hopeful,Light Kimono,Teal Bangs,Human,None,None,None,None,None,13.364199638959187,9743
9744,Red,Fan,Relaxed,Hopeful,Azuki Track Jacket,Dreadlocks,Human,None,None,None,Bandaid,None,25.549093070731598,9744
9745,Off White A,Fan,Smirk,Bored,Bumblebee Jacket,Brown Disheveled,Human,Red Spiked Ring,None,Chef Headband,None,None,41.55130713686629,9745
9746,Off White D,Katana,Smirk,Tired,Kimono with Jacket,Brown Spiky,Human,None,None,Chef Headband,None,None,22.72656478857289,9746
9747,Off White A,Kanabo,Wheat Straw,Pensive,Black Hoodie,Maroon Short Spiky,Red,None,None,None,None,None,29.584740398653004,9747
9748,Off White D,Boombox,Laughing,Daydreaming,Red Floral Kimono,Pink Pixie,Human,None,None,Red Panda Baseball Cap,None,None,24.32250168196366,9748
9749,Off White B,Bean Juice,Chuckle,Determined,White Hoodie,Maroon Disheveled,Human,None,None,Black Bucket Hat,None,None,23.509118944783264,9749
9750,Off White D,Bokken,Scroll,Indifferent,White T-Shirt,Maroon Disheveled,Human,None,None,None,None,None,10.578839008010288,9750
9751,Off White A,Katana,Smirk,Determined,Sloth T-Shirt,Brown Spiky,Human,None,None,IKZ Baseball Cap,None,None,22.115431443057172,9751
9752,Off White A,Fan,Smoking,Focused,Red Kimono,Blonde Long,Human,None,Chain,None,None,None,27.056931611673402,9752
9753,Red,Kanabo,Lipstick,Closed,Blue Floral Kimono,Teal Hairband,Human,None,Koi Tattoo,Beret,Eye Patch,None,54.60724357660487,9753
9754,Off White B,None,Closed,Meditating,Azuki Tech Jacket,Purple Dreadlocks,Human,None,None,None,Kabuki Facepaint,None,17.844103617534277,9754
9755,Off White C,Golden Kanabo,Relaxed,Calm,Dress Shirt,Green Flowy,Human,None,None,None,None,None,9.501611513182445,9755
9756,Red,Kanabo,Chuckle,Pensive,Frog T-Shirt,Maroon Fluffy,Human,None,None,None,Eye Scar,None,26.879077819817432,9756
9757,Off White B,Katana,Pout,Bored,Kung Fu Shirt,Orange Short Spiky,Human,None,None,None,None,None,10.13033633623053,9757
9758,Off White D,Earth,Closed,Striking,Black Bomber,Teal Hairband,Human,Corded Earbuds,None,None,None,None,26.984340447041422,9758
9759,Off White D,Shinai,Closed,Striking,Turquoise Kimono with Bow,Spirit Goddess,Spirit,Frog,None,None,None,Water,67.25096362571796,9759
9760,Off White C,None,Bubble Gum,Closed,Rain Jacket,Blonde Messy,Human,None,None,Broken Straw Hat,Eye Patch,None,29.795730662399496,9760
9761,Off White A,Bean Juice,Relaxed,Concerned,White Qipao with Fur,Black Bangs,Human,None,None,Black Bucket Hat,Reading Glasses,None,37.953169735650846,9761
9762,Dark Purple,Sake,Scroll,Concerned,Red Panda Kimono,Blonde Flowy,Human,None,None,None,None,None,14.124851244070246,9762
9763,Dark Blue,Banner,Stubble,Suspicious,White T-Shirt,Powder Blue Disheveled,Human,None,None,None,Black Glasses,None,28.013358726433495,9763
9764,Off White A,None,Smirk,Pensive,Archer,Silver Spiky,Human,None,None,Backwards Cap,None,None,17.455058810266223,9764
9765,Off White D,Fan,Closed,Pensive,Blue Kimono,Green Fluffy,Human,None,Koi Tattoo,None,Eye Scar,None,39.887354662275975,9765
9766,Off White B,Coin,Closed,Determined,Shinto Robe,Magenta Messy,Human,None,Zen Headphones,None,None,None,25.25657813834811,9766
9767,Off White B,Fishing Rod,Smirk,Careless,Cat T-Shirt,Silver Dreadlocks,Blue,None,Beads,Horns,Blue Sunglasses,None,74.19618185483485,9767
9768,Off White D,Skateboard,Relaxed,Curious,Azuki Sweater,Magenta Messy,Human,None,None,None,None,Fire,29.88581263088193,9768
9769,Off White C,Golden Monk Staff,Tongue Out,Red,Hoodie,Indigo Ponytail,Human,None,Choker,Backwards Cap,None,None,42.056907410801486,9769
9770,Off White B,None,Toothpick,Curious,Kimono with Straw Hat,Blonde Short Spiky,Human,None,None,Red Panda Beanie,None,None,18.4486940581502,9770
9771,Off White C,None,Relaxed,Red,Azuki Sweater,Green Spiky,Human,Wu,None,Newsboy Cap,None,None,35.00533192210112,9771
9772,Off White A,Leather Katana,Scroll,Closed,Light Kimono,Purple Bangs,Human,None,None,None,Sleep Mask,None,22.15713071092639,9772
9773,Off White C,Monk Staff,Relaxed,Calm,Tank Top with Jacket,Maroon Bun,Human,Red Spiked Ring,None,None,None,None,27.001949079316418,9773
9774,Off White C,None,Not Bad,Closed,Green Yukata,Brown Long,Human,None,None,Sloth Beanie,Eye Scar,None,29.292387727633873,9774
9775,Off White A,None,Smirk,Hopeful,Cat Hoodie,Silver Bun,Blue,None,Towel,Black Bucket Hat,Round Blue Sunglasses,None,67.12148122757661,9775
9776,Off White D,Zanbato,Closed,Curious,Brown Yukata,Blue Samurai,Human,None,None,None,None,None,9.039913527195182,9776
9777,Cool Gray,Fan,Gaiter,Striking,Dress Shirt,Magenta Pigtails,Human,None,Sneakers,None,Round Blue Sunglasses,None,44.863850239569416,9777
9778,Red,Talisman,Chuckle,Closed,White T-Shirt,Brown Spiky,Red,None,Tribal Tattoo,Cowboy Hat,Eye Patch,None,73.61152972596712,9778
9779,Off White A,Boombox,Grin,Determined,Blue Floral Kimono,Blonde Hairband,Human,None,Chill Headphones,None,None,None,25.916057664761137,9779
9780,Red,Leather Katana,Closed,Pierced Eyebrow,Green Yukata,Orange Samurai,Human,None,None,None,None,None,10.860220271856038,9780
9781,Off White A,None,Wheat Straw,Joyful,Blue Bikini,Blonde Hairband,Human,None,None,None,None,None,4.135236443790912,9781
9782,Cool Gray,Bat,Lipstick,Amethyst,Blue Floral Kimono,Powder Blue Pigtails,Human,None,None,Yellow Kanzashi,None,None,26.67903607638217,9782
9783,Off White C,None,Closed,Striking,Bandage Top,Silver Dreadlocks,Blue,None,None,None,None,None,21.726046493862885,9783
9784,Off White C,Leather Katana,Closed,Bored,White Blazer,Green Samurai,Human,Square Stud,Chill Headphones,None,None,None,42.907328555267064,9784
9785,Off White D,Bat,Gaiter,Determined,Black Yukata,Magenta Long,Human,None,None,Full Bandana,None,Smoke,43.56012203918267,9785
9786,Cool Gray,Banner,Not Bad,Pensive,Kung Fu Shirt,Indigo Messy,Human,Red Bean,None,None,None,None,30.947784670446183,9786
9787,Off White D,None,Chuckle,Tired,Shinto Robe,Orange Short Spiky,Human,None,None,None,None,None,3.4911198705075175,9787
9788,Off White C,Shinai,Relaxed,Careless,Kung Fu Shirt,Brown Spiky,Red,None,None,None,None,None,28.028414301380405,9788
9789,Off White C,None,Frown,Amethyst,White Hoodie,Pink Flowy,Human,None,None,None,None,None,3.7263331443841015,9789
9790,Dark Blue,None,Relaxed,Determined,Black Kimono,Brown Long,Human,Stud,None,Black Bucket Hat,Eye Scar,Fox Fire,71.47082192188734,9790
9791,Off White A,None,Smirk,Determined,Black Qipao,Silver Ponytail,Red,Chill,Tribal Tattoo,Sloth Headband,None,None,69.79383813212655,9791
9792,Off White A,Floorsweeper,Tactical Knife,Determined,Blue Floral Kimono,Pink Hairband,Human,None,None,None,Red Fang Face Paint,None,24.30268979762428,9792
9793,Red,None,Relaxed,Bored,Kimono with Jacket,Silver Swept Back,Blue,None,Beads,None,None,None,40.333307805349214,9793
9794,Red,Floorsweeper,Meh,Pensive,Frog Yukata,Silver Long,Human,None,None,None,Blue Sunglasses,None,27.057119600858375,9794
9795,Off White C,Bokken,Smoking,Bored,Red Panda T-Shirt,Silver Short Spiky,Blue,None,None,Red Panda Headband,None,Sakura,63.88412472468769,9795
9796,Off White B,Bean Juice,Pout,Determined,Black Yukata,Indigo Disheveled,Human,None,None,None,None,Earth,29.82644843808549,9796
9797,Off White D,Katana,Grin,Joyful,Turquoise Kimono,Maroon Bob,Human,None,Chill Headphones,None,Round Blue Sunglasses,Earth,60.31928709590583,9797
9798,Off White C,Bean Juice,Pout,Closed,Hawaiian Shirt,Brown Messy,Human,None,None,None,None,None,7.4285983004883605,9798
9799,Off White C,None,Not Bad,Pensive,Brown Yukata,Brown Samurai,Human,None,Zen Headphones,None,None,None,20.286328861420426,9799
9800,Off White A,Leather Katana,Toothpick,Closed,Lavender Kimono with Bow,Teal Hairband,Human,None,Zen Headphones,Black Bucket Hat,Red Fang Face Paint,None,52.29940361616564,9800
9801,Off White A,Skateboard,Whistling,Pierced Eyebrow,Yellow Bikini,Maroon Bob,Human,None,None,None,Red Fang Face Paint,None,25.44359782530491,9801
9802,Off White A,Skateboard,Lipstick,Concerned,Blue Kimono with Bow,Blonde Bob,Human,None,Towel,None,None,None,27.14048868153976,9802
9803,Off White C,Sake,Stubble,Curious,White Yukata,Brown Messy,Human,Small Hoop,None,Cat Ears,None,None,42.874557692645695,9803
9804,Off White C,Talisman,Not Bad,Curious,Maroon Yukata,Orange Swept Back,Human,None,None,None,Reading Glasses,None,24.733549087383288,9804
9805,Off White C,None,Toothpick,Joyful,Tank Top with Jacket,Blonde Bob,Human,None,None,Beret,Kabuki Facepaint,None,32.47101649965657,9805
9806,Off White B,Zanbato,Scroll,Relaxed,Black Ninja Top,Blue Bun,Human,Stud,None,None,None,None,28.73853273931112,9806
9807,Red,Fan,Pout,Tired,Shinto Robe,Magenta Messy,Red,None,Frog Headphones,None,Bandaid,None,62.31506297659026,9807
9808,Off White B,None,Chuckle,Tired,Beige Poncho,Brown Messy,Human,None,None,None,Kabuki Facepaint,None,18.864152579798144,9808
9809,Red,None,Growl,Curious,Yellow Jumpsuit,Buzzcut,Human,None,Sloth Headphones,None,None,None,22.91111232241112,9809
9810,Off White A,Boombox,Tongue Out,Relaxed,Pink Oversized Kimono,Teal Bun,Human,Blue Tassel,None,Broken Straw Hat,None,None,43.15811582493051,9810
9811,Off White C,None,Chewing,Calm,Archer,Blue Pink Ombre Flowy,Human,None,None,Purple Kanzashi,Eye Scar,None,32.189627757968644,9811
9812,Off White A,Zanbato,Wheat Straw,Curious,White Blazer,Brown Samurai,Human,Spiked Ring,None,Sloth Baseball Cap,None,None,42.4569073501919,9812
9813,Off White D,Golden Bean,Tongue Out,Concerned,Light Kimono,Brown Ponytail,Human,None,None,None,None,None,10.455702364662365,9813
9814,Dark Purple,Leather Katana,Relaxed,Meditating,Red Kimono,Brown Long,Human,None,Chain,None,None,None,28.723224096295407,9814
9815,Cool Gray,Bat,Pout,Pensive,Black Yukata,Maroon Short Spiky,Human,None,None,Horns,None,None,26.863719048235595,9815
9816,Off White B,Umbrella,Bubble Gum,Calm,Black Oversized Kimono,Silver Hairband,Red,None,None,None,None,None,29.9891976238597,9816
9817,Dark Blue,None,Not Bad,Meditating,Dress Shirt,Blue Spiky,Human,None,None,Sloth Headband,Clear Glasses,None,35.513303855890015,9817
9818,Off White A,None,Smirk,Joyful,Tank Top,Pink Hairband,Human,Corded Earbuds,None,Full Bandana,None,Smoke,55.173927669093835,9818
9819,Off White C,None,Smirk,Calm,Hawaiian Shirt,Purple Pigtails,Human,None,Towel,None,None,None,19.490558939526448,9819
9820,Off White B,None,Pout,Focused,Matsuri Happi,Silver Short Spiky,Blue,Spiked Ring,Chill Headphones,Broken Straw Hat,None,None,71.06856267927957,9820
9821,Dark Blue,Lantern,Toothpick,Chill,Black Blazer,Orange Samurai,Human,None,Chain,None,Red Fang Face Paint,None,43.94505778824922,9821
9822,Off White C,Golden Bat,Chuckle,Closed,Fur Hoodie,Fire,Human,None,None,None,Eye Patch,None,22.48469602810235,9822
9823,Off White D,Banner,Meh,Focused,White Yukata,Blonde Long,Human,None,None,IKZ Baseball Cap,None,None,23.26514522386918,9823
9824,Off White A,Bat,Grin,Hopeful,Black Hoodie,Maroon Bun,Human,None,None,None,None,None,10.011614990463569,9824
9825,Off White D,Bat,Closed,Tired,Vest,Silver Long,Red,Frog,None,None,None,Sakura,65.91027679550287,9825
9826,Off White B,Bat,Tactical Knife,Careless,Black Hoodie,Brown Spiky,Human,None,None,Sloth Headband,None,None,24.71818723714915,9826
9827,Off White C,None,Tongue Out,Closed,Cat Hoodie,Magenta Pigtails,Human,Dragon,None,None,None,None,19.402659793342842,9827
9828,Red,Bat,Bubble Gum,Indifferent,Vest,Blonde Swept Back,Human,None,None,None,None,None,12.036364702392135,9828
9829,Dark Purple,Bat,Long Stubble,Pensive,Frog T-Shirt,Maroon Disheveled,Human,None,Beads,None,Red Bandana,None,45.088070345626505,9829
9830,Off White A,Sake,Toothpick,Striking,Bloody Bomber,Maroon Bob,Human,None,None,Newsboy Cap,Reading Glasses,None,39.12920312135515,9830
9831,Off White A,Bokken,Frown,Amethyst,Red Panda Hoodie,Powder Blue Pigtails,Human,None,Tribal Tattoo,IKZ Baseball Cap,None,None,41.07876660269506,9831
9832,Off White B,None,Scroll,Tired,Dress Shirt,Silver Spiky,Human,None,None,Distressed Beanie,None,None,18.5190340421369,9832
9833,Cool Gray,Leather Katana,Scroll,Fire,Red Panda T-Shirt,Green Spiky,Human,None,None,Red Panda Mask,None,None,28.393696509133946,9833
9834,Cool Gray,Bean Juice,Smirk,Hopeful,Black Ninja Top,Blue Bun,Human,Wu,Zen Headphones,None,None,None,46.833104252398364,9834
9835,Off White B,Leather Katana,Meh,Chill,Hoodie with Bag,Brown Dreadlocks,Human,None,None,None,Red Stripes Face Paint,None,24.551062765199156,9835
9836,Off White A,Monk Staff,Bubble Gum,Determined,Blue Kimono,Indigo Fluffy,Human,None,None,None,Round Blue Sunglasses,None,24.214764044026015,9836
9837,Off White A,Leather Katana,Laughing,Hopeful,White Qipao with Fur,Violet Flowy,Human,None,None,None,Red Stripes Face Paint,None,24.41917336912708,9837
9838,Cool Gray,Lantern,Growl,Bored,Kung Fu Shirt,Brown Disheveled,Human,Chiyogami,Koi Tattoo,None,None,None,47.33423009450766,9838
9839,Cool Gray,None,Smile,Determined,Yellow Bikini,Green Ombre Bangs,Human,None,None,None,None,None,6.276570007235967,9839
9840,Off White D,Fishing Rod,Sleep Bubble,Closed,Maroon Yukata,Blue Short Spiky,Human,Ear Cuffs,None,Ayaigasa,None,None,39.88738741772558,9840
9841,Off White B,None,Wheat Straw,Hopeful,Fur Hoodie,Blonde Flowy,Human,None,None,Fur Bucket Hat,None,Fire,38.757349016981856,9841
9842,Off White A,None,Toothpick,Determined,Archer,Blonde Pixie,Human,None,Zen Headphones,None,None,None,19.89941144880548,9842
9843,Cool Gray,Hook Sword,Whistling,Focused,White T-Shirt,Silver Short Spiky,Blue,None,None,None,Lipstick Kiss,None,47.41341407554893,9843
9844,Off White B,None,Stubble,Tired,Hoshi Jacket,Maroon Fluffy,Human,None,Sneakers,Red Panda Mask,None,None,35.80990143011311,9844
9845,Off White C,None,Grin,Closed,Light Kimono,Silver Half Bun,Blue,None,None,Horns,Eye Patch,None,48.133991880907004,9845
9846,Red,None,Pout,Chill,White T-Shirt,Brown Fluffy,Human,None,None,None,Round Purple Sunglasses,None,20.40738956156074,9846
9847,Off White C,Katana,Lipstick,Closed,Blue Floral Kimono,Teal Bangs,Human,None,None,Black Bucket Hat,None,None,20.941631652654983,9847
9848,Dark Purple,Golden Bat,Gaiter,Glowing,Golden Cat Kigurumi,Brown Bangs,Human,None,None,None,None,Fireflies,35.85609142300828,9848
9849,Off White C,None,Smirk,Daydreaming,Light Kimono,Long Dreadlocks,Human,Chill,None,None,Red Fang Face Paint,None,34.63381087967585,9849
9850,Dark Purple,None,Grin,Red,Light Kimono,Blonde Flowy,Human,None,None,Pointy Straw Hat,Eye Scar,None,35.40779365760866,9850
9851,Cool Gray,Shinai,Closed,Pierced Eyebrow,Alpine Jacket,Brown Ponytail,Human,None,None,None,None,None,12.746471714870053,9851
9852,Off White C,Red Bean,Smirk,Closed,White Layered Yukata,Pink Samurai,Human,Yin Yang,None,Ayaigasa,None,None,39.071910929912654,9852
9853,Off White D,None,Smirk,White,Blue Floral Kimono,Blonde Flowy,Human,Sakura,Chill Headphones,Sloth Mask,None,None,51.246437408371584,9853
9854,Off White C,Golden Bean,Lipstick,Relaxed,Hoodie,Blue Nightshade Flowy,Human,Red Tassel,Choker,None,None,None,45.2922171799424,9854
9855,Off White D,None,Chewing,Determined,Turquoise Kimono with Bow,Magenta Pigtails,Human,None,Towel,None,None,None,19.195952668429584,9855
9856,Off White C,Bean Juice,Not Bad,Suspicious,Cat T-Shirt,Blue Short Spiky,Human,None,Chill Headphones,None,Eye Scar,None,40.516015947108045,9856
9857,Off White A,Floorsweeper,Relaxed,Pierced Eyebrow,Green Yukata,Silver Long,Human,None,None,Cowboy Hat,None,None,23.44761087176364,9857
9858,Off White C,Katana,Lipstick,Daydreaming,Hoodie,Teal Bun,Human,None,Choker,None,None,None,26.186425535686364,9858
9859,Off White B,Guitar,Chewing,Ruby,Sloth Kimono,Black Pigtails,Human,None,Zen Headphones,None,None,None,27.56034733139404,9859
9860,Off White C,Leather Katana,Bubble Gum,Indifferent,Blue Bomber,Silver Swept Back,Human,None,None,None,Eye Scar,None,24.30489392874604,9860
9861,Off White A,None,Relaxed,Focused,Shinto Robe,Brown Spiky,Red,None,None,Sloth Headband,None,None,35.963579721967484,9861
9862,Red,Fishing Rod,Grass,Suspicious,Vest,Green Fluffy,Human,None,None,Cat Beanie,None,None,26.74718886205435,9862
9863,Off White C,Fan,Frown,Determined,Pink Oversized Kimono,Brown Flowy,Human,None,None,None,None,None,9.44883420581698,9863
9864,Off White A,None,Relaxed,Determined,Turquoise Kimono,Blonde Flowy,Human,None,None,None,None,None,1.956537554951855,9864
9865,Off White D,Leather Katana,Bubble Gum,Chill,Kung Fu Shirt,Silver Swept Back,Human,None,None,Straw Hat,None,None,23.942215785992857,9865
