,character,nose,mouth,eyes,earrings,neck,whiskers,hat,burned,Rarity score,Token Id
7302,Reepicheep,Dark,Big Frown,Closed,None,Black Necklace,Whiskers,Motorcycle Helmet,Not Burned,54.4722050936701,7302
7303,Common,Tiny,Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,6.784147190246139,7303
7304,Matthias,Big,Small Frown,Sunglasses,None,Plain,No Whiskers,No Hat,Not Burned,31.502090971319014,7304
7305,Templeton,No Nose,Small Frown,Looking Left,None,Plain,No Whiskers,No Hat,Burned,15.657311816252431,7305
7306,Matthias,Dark,Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,8.761180820225988,7306
7307,Jerry,Tiny,Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.7855113892262469,7307
7308,Templeton,Tiny,Big Smile,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,13.423712999729693,7308
7309,Common,Normal,Straight,Looking Right,Flower,Fancy,Tiny Whiskers,No Hat,Burned,58.631103816103014,7309
7310,Templeton,Dark,Straight,Crosseyed,None,Black Necklace,Whiskers,No Hat,Burned,22.278329095792568,7310
7311,Stuart,Dark,Smile,Bandit Mask,None,Black Necklace,Tiny Whiskers,Soldier,Not Burned,59.126749064198336,7311
7312,Templeton,Normal,Small Frown,Crazy,None,Black Necklace,Whiskers,No Hat,Burned,26.57568209456631,7312
7313,Common,Big,Big Frown,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Burned,25.639426774419803,7313
7314,Alvin,Normal,Big Frown,Looking Right,None,Plain,Whiskers,Elvis,Burned,20.016185746009633,7314
7315,Stuart,Normal,Straight,Looking Left,None,Plain,Big Whiskers,No Hat,Burned,13.658564067128523,7315
7316,Stuart,Tiny,Small Smile,Looking Right,None,Fancy,Big Whiskers,No Hat,Burned,34.16155164692708,7316
7317,Stuart,No Nose,Big Frown,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,11.186647813833723,7317
7318,Stuart,Tiny,Smile,Looking Right,None,Red Necklace,Tiny Whiskers,Karate Kid,Burned,40.75359097339124,7318
7319,Simon,No Nose,Frown,VR Goggles,None,Red Necklace,Whiskers,No Hat,Not Burned,39.170904215698236,7319
7320,Common,Tiny,Big Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.272989400466983,7320
7321,Templeton,No Nose,Big Smile,Crazy,None,Plain,Tiny Whiskers,Elvis,Burned,29.911709906078187,7321
7322,Simon,Normal,Big Frown,Closed,None,Plain,No Whiskers,No Hat,Burned,20.713694203243506,7322
7323,Jerry,Dark,Straight,Crosseyed,Flower,Plain,Whiskers,Halo,Not Burned,60.6550121389573,7323
7324,Jerry,No Nose,Frown,Crosseyed,None,Plain,Tiny Whiskers,Karate Kid,Burned,22.076095098916085,7324
7325,Jerry,Dark,Smile,Looking Left,Stud,Red Necklace,No Whiskers,No Hat,Burned,65.43590024515396,7325
7326,Matthias,No Nose,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,8.652787709763386,7326
7327,Common,Big,Straight,Sunglasses,None,Plain,Whiskers,No Hat,Not Burned,16.134585039333565,7327
7328,Alvin,Dark,Straight,Crosseyed,None,Plain,No Whiskers,Karate Kid,Not Burned,42.62223978992076,7328
7329,Jerry,Dark,Big Frown,Looking Right,None,Plain,Whiskers,Cheese,Burned,18.55962079904939,7329
7330,Simon,Big,Small Smile,Looking Right,None,Gold Chain,Whiskers,No Hat,Burned,24.063843734542903,7330
7331,Alvin,No Nose,Big Frown,Crosseyed,None,Gold Chain,Handlebar,Karate Kid,Not Burned,67.1350148314094,7331
7332,Matthias,Dark,Frown,Looking Left,Stud,Black Necklace,Tiny Whiskers,No Hat,Not Burned,70.12667693064073,7332
7333,Reepicheep,Normal,Straight,Looking Left,None,Red Necklace,Whiskers,Construction Hat,Burned,36.40959532693217,7333
7334,Templeton,Big,Big Smile,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Burned,27.236905043186134,7334
7335,Jerry,Dark,Small Frown,Looking Right,None,Black Necklace,Tiny Whiskers,Construction Hat,Burned,42.2280989555595,7335
7336,Alvin,No Nose,Frown,Sunglasses,None,Fancy,Big Whiskers,No Hat,Not Burned,52.979800683210364,7336
7337,Templeton,Dark,Frown,Bandit Mask,None,Plain,No Whiskers,No Hat,Burned,19.84627279856841,7337
7338,Matthias,Dark,Big Smile,Looking Left,None,Plain,Whiskers,Construction Hat,Burned,18.04993724227669,7338
7339,Simon,Normal,Big Smile,Crosseyed,None,Gold Chain,Whiskers,No Hat,Burned,25.003540105596183,7339
7340,Stuart,Big,Straight,Looking Right,None,Plain,Tiny Whiskers,Elvis,Burned,23.095314723329135,7340
7341,Stuart,Big,Frown,Bandit Mask,None,Plain,Big Whiskers,No Hat,Burned,17.30548287467557,7341
7342,Templeton,Tiny,Frown,Looking Left,None,Plain,Tiny Whiskers,Motorcycle Helmet,Burned,26.059087883633055,7342
7343,Matthias,Dark,Big Smile,Crosseyed,None,Plain,Handlebar,Cheese,Not Burned,47.100025901021105,7343
7344,Stuart,No Nose,Small Smile,Crosseyed,None,Black Necklace,Tiny Whiskers,No Hat,Not Burned,37.305929961104326,7344
7345,Reepicheep,Normal,Big Frown,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,14.142851701306942,7345
7346,Common,Normal,Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,6.538366400319447,7346
7347,Alvin,No Nose,Straight,Sunglasses,None,Plain,Tiny Whiskers,No Hat,Not Burned,25.842251765353335,7347
7348,Reepicheep,Normal,Frown,Crosseyed,None,Red Necklace,Whiskers,Elvis,Burned,38.09020091839861,7348
7349,Stuart,No Nose,Small Frown,Looking Right,None,Plain,Tiny Whiskers,Construction Hat,Burned,22.249583571854302,7349
7350,Stuart,Tiny,Big Frown,Crosseyed,None,Plain,Big Whiskers,No Hat,Burned,14.059742814156731,7350
7351,Templeton,Dark,Big Smile,Closed,Flower,Plain,Tiny Whiskers,No Hat,Not Burned,55.44769975370579,7351
7352,Alvin,Big,Big Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,17.316278832749664,7352
7353,Matthias,Big,Small Smile,Bandit Mask,None,Fancy,Tiny Whiskers,No Hat,Burned,32.716025576933774,7353
7354,Alvin,Tiny,Frown,Looking Left,None,Plain,Whiskers,No Hat,Burned,3.8891746960739333,7354
7355,Common,No Nose,Big Smile,Looking Right,None,Red Necklace,Whiskers,No Hat,Burned,20.398945382976365,7355
7356,Templeton,Big,Straight,Crazy,None,Plain,No Whiskers,Construction Hat,Not Burned,45.98327023895432,7356
7357,Reepicheep,No Nose,Small Frown,Sunglasses,None,Plain,Tiny Whiskers,Halo,Not Burned,40.558522475239734,7357
7358,Reepicheep,Normal,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,8.04555761980575,7358
7359,Jerry,No Nose,Big Frown,3D Glasses,None,Plain,Whiskers,Elvis,Not Burned,34.67869600695753,7359
7360,Stuart,Normal,Big Frown,Looking Left,None,Gold Chain,Tiny Whiskers,No Hat,Burned,29.01154960573651,7360
7361,Alvin,Dark,Frown,Looking Up,Flower,Fancy,No Whiskers,No Hat,Burned,69.17256244423058,7361
7362,gL1tCh3D,Tiny,Big Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,31.140546984555574,7362
7363,Alvin,Big,Smile,Looking Up,Flower,Plain,Whiskers,No Hat,Burned,34.414321210757514,7363
7364,Matthias,Big,Straight,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,16.943948621081525,7364
7365,Jerry,Normal,Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Burned,11.32381319764365,7365
7366,Simon,Normal,Small Smile,Crazy,Bar,Fancy,Whiskers,Construction Hat,Burned,74.50661867819348,7366
7367,Stuart,Big,Straight,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,28.5780046281648,7367
7368,Jerry,Dark,Smile,Looking Up,None,Red Necklace,Whiskers,Elvis,Burned,37.29873194090545,7368
7369,Reepicheep,Big,Small Smile,Looking Up,None,Gold Chain,Whiskers,Soldier,Not Burned,51.960546375466535,7369
7370,Reepicheep,Tiny,Small Frown,Crosseyed,None,Plain,Handlebar,No Hat,Burned,18.122290659559752,7370
7371,Common,Normal,Big Frown,Crazy,None,Plain,Tiny Whiskers,Halo,Not Burned,39.02624693368699,7371
7372,Common,Normal,Big Smile,Sunglasses,None,Fancy,Tiny Whiskers,Karate Kid,Burned,46.76744503300669,7372
7373,Jerry,Normal,Small Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,15.227205006924455,7373
7374,Simon,Dark,Big Frown,Looking Left,None,Red Necklace,Handlebar,Elvis,Not Burned,64.81858580599491,7374
7375,Reepicheep,Tiny,Straight,Crazy,None,Gold Chain,Tiny Whiskers,No Hat,Burned,35.383283229519634,7375
7376,Matthias,Dark,Big Smile,Bandit Mask,None,Plain,Big Whiskers,No Hat,Burned,19.78482163624537,7376
7377,Common,Dark,Straight,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Burned,11.143107167250387,7377
7378,Stuart,Tiny,Big Smile,Sunglasses,None,Plain,Big Whiskers,Construction Hat,Burned,34.41857951344274,7378
7379,Common,Dark,Small Frown,Bandit Mask,Jim Dangles,Plain,Big Whiskers,No Hat,Not Burned,60.63719088043865,7379
7380,Matthias,Big,Big Smile,Crazy,Stud,Plain,Whiskers,No Hat,Not Burned,48.9210503635764,7380
7381,Matthias,Big,Small Smile,Bandit Mask,None,Fancy,No Whiskers,Cheese,Not Burned,67.98783810731358,7381
7382,Stuart,Normal,Smile,Looking Left,None,Gold Chain,Whiskers,Construction Hat,Burned,38.16251203001637,7382
7383,Matthias,Dark,Smile,Looking Up,None,Plain,Whiskers,Karate Kid,Burned,16.85724071729368,7383
7384,Matthias,Big,Small Smile,Sunglasses,None,Plain,Tiny Whiskers,No Hat,Burned,13.506926364462332,7384
7385,Jerry,Dark,Frown,Bandit Mask,None,Plain,Whiskers,No Hat,Burned,5.446974488424529,7385
7386,Reepicheep,No Nose,Small Frown,Crazy,None,Plain,No Whiskers,No Hat,Burned,20.207703655107352,7386
7387,Jerry,Tiny,Big Smile,Looking Up,None,Plain,Whiskers,Motorcycle Helmet,Burned,19.018697602582186,7387
7388,Irradiated,Tiny,Straight,Looking Left,None,Red Necklace,Whiskers,No Hat,Not Burned,36.326624503401185,7388
7389,Templeton,Big,Small Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,15.74403345025426,7389
7390,Alvin,Tiny,Big Smile,Bandit Mask,None,Plain,Big Whiskers,Elvis,Not Burned,47.90952576262371,7390
7391,Stuart,No Nose,Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Burned,6.834732255363575,7391
7392,Reepicheep,Tiny,Small Frown,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,21.24466386944189,7392
7393,Common,Big,Straight,Bandit Mask,Bar,Plain,Whiskers,No Hat,Burned,36.116619588554435,7393
7394,Matthias,Dark,Smile,Crosseyed,None,Red Necklace,Whiskers,Karate Kid,Burned,36.908342652983386,7394
7395,Stuart,Tiny,Big Smile,Sunglasses,None,Red Necklace,Whiskers,No Hat,Burned,25.899919215232632,7395
7396,Common,No Nose,Straight,Looking Left,None,Plain,Whiskers,Elvis,Burned,17.417462700017502,7396
7397,Reepicheep,Dark,Frown,Looking Right,None,Black Necklace,Whiskers,Karate Kid,Burned,35.52411014499929,7397
7398,Alvin,Big,Frown,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Burned,20.948715896970224,7398
7399,Simon,Big,Big Frown,Looking Up,None,Plain,Tiny Whiskers,Halo,Burned,24.64229395457037,7399
7400,Matthias,Normal,Big Frown,Crosseyed,None,Plain,Big Whiskers,Karate Kid,Burned,29.922440446722227,7400
7401,Common,Normal,Big Smile,Bandit Mask,None,Black Necklace,Big Whiskers,Halo,Burned,54.063985184611305,7401
7402,Reepicheep,Tiny,Small Frown,Looking Right,None,Plain,Whiskers,Construction Hat,Burned,16.987401082467464,7402
7403,Alvin,No Nose,Small Smile,Looking Up,Flower,Plain,Tiny Whiskers,No Hat,Burned,41.13276971102449,7403
7404,Common,Tiny,Frown,Sunglasses,None,Black Necklace,Whiskers,No Hat,Burned,25.730011323783263,7404
7405,Common,Dark,Big Frown,Closed,None,Plain,Whiskers,No Hat,Burned,5.887923891463092,7405
7406,Templeton,Big,Small Smile,Looking Up,None,Plain,No Whiskers,Motorcycle Helmet,Not Burned,43.135432708523474,7406
7407,Jerry,Big,Big Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.298243245470342,7407
7408,Simon,No Nose,Smile,Looking Up,None,Plain,Big Whiskers,Karate Kid,Burned,29.271932136487205,7408
7409,Common,Tiny,Small Smile,Looking Right,None,Black Necklace,Big Whiskers,Halo,Burned,50.088588431439995,7409
7410,Jerry,No Nose,Big Frown,Bandit Mask,None,Gold Chain,No Whiskers,No Hat,Burned,41.06097438991696,7410
7411,Common,Normal,Frown,Crosseyed,None,Gold Chain,Whiskers,Elvis,Burned,40.0020741090206,7411
7412,Jerry,Normal,Big Frown,Crazy,None,Plain,Whiskers,No Hat,Burned,5.956586826420844,7412
7413,Alvin,Dark,Small Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,9.97924904799461,7413
7414,Matthias,Dark,Smile,Crosseyed,None,Black Necklace,Tiny Whiskers,No Hat,Burned,28.700651758553196,7414
7415,Common,No Nose,Small Frown,Crosseyed,Stud,Plain,Whiskers,Cheese,Not Burned,60.28641071342178,7415
7416,Templeton,Normal,Small Frown,Looking Up,Stud,Red Necklace,Whiskers,No Hat,Burned,52.762229440449225,7416
7417,Reepicheep,Big,Big Frown,Looking Left,None,Plain,No Whiskers,No Hat,Burned,14.392305620381505,7417
7418,Simon,Normal,Small Frown,Looking Left,None,Black Necklace,Whiskers,No Hat,Burned,21.685603161619863,7418
7419,Reepicheep,Big,Big Smile,Looking Up,Flower,Plain,Whiskers,No Hat,Burned,32.44462370278204,7419
7420,Common,Normal,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,7.019048869066884,7420
7421,Jerry,Tiny,Big Smile,Looking Up,None,Red Necklace,Tiny Whiskers,Construction Hat,Not Burned,52.77350537559745,7421
7422,Stuart,Tiny,Straight,3D Glasses,None,Black Necklace,Whiskers,No Hat,Not Burned,37.6060372518875,7422
7423,Common,Dark,Small Smile,Crosseyed,None,Plain,Whiskers,Elvis,Burned,17.70299716862317,7423
7424,Common,Normal,Straight,Looking Right,None,Plain,Big Whiskers,No Hat,Burned,13.57905275460253,7424
7425,Stuart,Normal,Straight,Looking Left,None,Plain,Tiny Whiskers,Halo,Burned,23.85800457199477,7425
7426,Matthias,Dark,Smile,Closed,None,Plain,Whiskers,No Hat,Burned,7.872236892136842,7426
7427,Jerry,Big,Frown,Looking Up,None,Black Necklace,Big Whiskers,No Hat,Burned,33.09898150277248,7427
7428,Stuart,Big,Smile,Crosseyed,None,Red Necklace,Tiny Whiskers,Elvis,Not Burned,53.337328913544304,7428
7429,Jerry,Big,Small Smile,Looking Left,None,Black Necklace,Whiskers,Halo,Not Burned,47.54060156049507,7429
7430,Reepicheep,Normal,Straight,Looking Left,None,Plain,Whiskers,Karate Kid,Burned,15.812698192802909,7430
7431,Common,Tiny,Small Frown,Looking Up,None,Fancy,Big Whiskers,No Hat,Burned,34.150674337876616,7431
7432,Matthias,No Nose,Smile,Looking Left,None,Plain,Whiskers,Motorcycle Helmet,Burned,20.251165149875035,7432
7433,Templeton,Normal,Big Smile,Crosseyed,None,Plain,No Whiskers,Construction Hat,Burned,31.176613441905264,7433
7434,Reepicheep,Dark,Straight,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.7891451089295938,7434
7435,Templeton,Dark,Smile,Closed,None,Plain,Tiny Whiskers,No Hat,Not Burned,23.908702412509143,7435
7436,Reepicheep,Big,Small Frown,Looking Right,None,Black Necklace,Tiny Whiskers,Halo,Not Burned,54.193763132158814,7436
7437,Simon,No Nose,Small Frown,Crazy,None,Plain,Tiny Whiskers,No Hat,Burned,13.51408933270446,7437
7438,Reepicheep,No Nose,Small Smile,Looking Left,None,Red Necklace,Tiny Whiskers,No Hat,Burned,27.23690973921614,7438
7439,Templeton,Dark,Frown,Looking Up,Flower,Red Necklace,Whiskers,Halo,Not Burned,80.6314597408839,7439
7440,Templeton,Big,Big Frown,Looking Right,None,Gold Chain,No Whiskers,Karate Kid,Burned,51.56665856203414,7440
7441,Simon,Dark,Frown,Looking Right,None,Plain,Whiskers,No Hat,Burned,2.4397586137024745,7441
7442,Matthias,No Nose,Small Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,23.438823133643396,7442
7443,Templeton,Big,Small Smile,Looking Up,None,Plain,No Whiskers,No Hat,Burned,14.956100957599979,7443
7444,Templeton,Normal,Small Frown,Looking Up,None,Plain,Whiskers,Karate Kid,Not Burned,26.70948882006487,7444
7445,Jerry,Normal,Straight,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,7.727437518254927,7445
7446,Stuart,Dark,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.7916023814235184,7446
7447,Common,Tiny,Small Frown,Crosseyed,None,Fancy,Tiny Whiskers,Elvis,Burned,44.40379863825925,7447
7448,Alvin,Big,Big Smile,Looking Right,None,Plain,Whiskers,No Hat,Burned,3.2711153823369585,7448
7449,Reepicheep,Tiny,Smile,Looking Up,None,Plain,Whiskers,Construction Hat,Burned,16.781373237898766,7449
7450,Stuart,Big,Small Smile,Looking Up,None,Fancy,Whiskers,No Hat,Burned,20.61943328772292,7450
7451,Jerry,No Nose,Big Frown,3D Glasses,Bar,Black Necklace,Tiny Whiskers,No Hat,Not Burned,75.46772267471637,7451
7452,Reepicheep,Normal,Big Smile,Looking Left,Stud,Red Necklace,Tiny Whiskers,No Hat,Burned,58.38898783368337,7452
7453,Matthias,No Nose,Small Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,2.602443173546156,7453
7454,Matthias,Normal,Smile,Bandit Mask,None,Plain,Whiskers,No Hat,Not Burned,16.98034762966916,7454
7455,Templeton,Tiny,Small Smile,Crosseyed,None,Plain,Whiskers,Halo,Burned,19.50296173487005,7455
7456,Reepicheep,Normal,Frown,Looking Right,None,Fancy,Tiny Whiskers,Karate Kid,Not Burned,52.816879754383585,7456
7457,Common,Dark,Small Frown,Closed,None,Plain,Tiny Whiskers,Cheese,Not Burned,40.08883586837948,7457
7458,Stuart,No Nose,Big Frown,Looking Right,None,Plain,Tiny Whiskers,Motorcycle Helmet,Not Burned,34.99293513978052,7458
7459,Templeton,No Nose,Small Frown,Crosseyed,None,Plain,Handlebar,Karate Kid,Not Burned,43.29808292157302,7459
7460,Templeton,Big,Straight,Closed,None,Plain,Big Whiskers,No Hat,Burned,19.81372511267765,7460
7461,Jerry,Big,Smile,Looking Right,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,28.729805002459326,7461
7462,Alvin,Normal,Big Frown,Closed,Bar,Red Necklace,Whiskers,Karate Kid,Burned,74.23916787106742,7462
7463,Templeton,No Nose,Straight,Looking Left,None,Black Necklace,Big Whiskers,Construction Hat,Burned,49.89341692298981,7463
7464,Alvin,Tiny,Frown,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,14.81539693238902,7464
7465,Simon,Big,Smile,Crosseyed,Stud,Red Necklace,Handlebar,No Hat,Not Burned,79.28015766268493,7465
7466,Jerry,Normal,Straight,Crazy,None,Plain,Whiskers,No Hat,Not Burned,16.72734784621053,7466
7467,Jerry,Dark,Frown,Crosseyed,None,Gold Chain,Whiskers,Motorcycle Helmet,Not Burned,52.35082468250616,7467
7468,Common,Big,Frown,Crosseyed,None,Black Necklace,Tiny Whiskers,Karate Kid,Burned,40.54757469124311,7468
7469,Stuart,Normal,Big Smile,Looking Right,None,Red Necklace,Whiskers,No Hat,Burned,20.326674759886437,7469
7470,Stuart,No Nose,Small Frown,Bandit Mask,None,Plain,Tiny Whiskers,Karate Kid,Burned,25.336168681350983,7470
7471,Irradiated,Dark,Small Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,22.640169859667264,7471
7472,Common,No Nose,Frown,Sunglasses,None,Plain,Handlebar,No Hat,Burned,22.09811938981141,7472
7473,Common,Tiny,Frown,Crosseyed,None,Plain,Whiskers,Halo,Not Burned,28.74062302153368,7473
7474,Reepicheep,Normal,Small Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.4602301165149414,7474
7475,Reepicheep,Big,Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.543406616405203,7475
7476,Stuart,Dark,Big Smile,Looking Left,None,Black Necklace,Tiny Whiskers,No Hat,Burned,26.582765904574924,7476
7477,Stuart,Big,Small Frown,Closed,None,Plain,Tiny Whiskers,Bane,Not Burned,40.46831025470337,7477
7478,Stuart,Tiny,Frown,Crosseyed,None,Fancy,Big Whiskers,No Hat,Burned,34.72171326548511,7478
7479,Jerry,Normal,Straight,Crosseyed,None,Fancy,Whiskers,No Hat,Not Burned,32.55353331814316,7479
7480,Alvin,No Nose,Small Frown,3D Glasses,Stud,Black Necklace,No Whiskers,No Hat,Not Burned,85.05472453716074,7480
7481,Reepicheep,No Nose,Straight,Looking Left,None,Red Necklace,Whiskers,Elvis,Not Burned,48.386313545987065,7481
7482,Templeton,No Nose,Straight,Looking Left,None,Plain,Whiskers,Bane,Not Burned,31.050091128491825,7482
7483,Templeton,Normal,Frown,Looking Right,None,Fancy,Whiskers,No Hat,Not Burned,32.96912837582538,7483
7484,Reepicheep,Normal,Small Frown,Crosseyed,None,Plain,Tiny Whiskers,Karate Kid,Burned,22.274827303269483,7484
7485,Matthias,No Nose,Big Smile,Looking Left,None,Gold Chain,Tiny Whiskers,No Hat,Not Burned,41.73676978839806,7485
7486,Jerry,Big,Straight,Looking Right,None,Gold Chain,Whiskers,Soldier,Not Burned,51.82320857891677,7486
7487,Alvin,Dark,Smile,Looking Right,None,Plain,Whiskers,No Hat,Burned,3.71567393140532,7487
7488,Matthias,No Nose,Smile,Looking Left,None,Plain,Whiskers,Halo,Not Burned,30.005585477748216,7488
7489,Common,No Nose,Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.200652617400344,7489
7490,Matthias,Big,Small Frown,Bandit Mask,None,Plain,Tiny Whiskers,Karate Kid,Burned,26.63727097739362,7490
7491,Stuart,No Nose,Straight,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.073309224386848,7491
7492,Stuart,Tiny,Smile,Crazy,None,Plain,Whiskers,Karate Kid,Not Burned,30.569428537387928,7492
7493,Simon,Dark,Small Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Not Burned,26.821731448040147,7493
7494,Templeton,Tiny,Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,2.689139867735401,7494
7495,Stuart,Normal,Big Smile,Looking Right,Bar,Plain,Tiny Whiskers,No Hat,Burned,38.555944058987606,7495
7496,Alvin,Tiny,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Burned,3.8710899559923337,7496
7497,Common,Dark,Straight,Looking Right,Stud,Plain,Whiskers,No Hat,Burned,32.13377284790791,7497
7498,Matthias,Normal,Big Frown,Bandit Mask,None,Red Necklace,Whiskers,Elvis,Burned,42.62949746816014,7498
7499,Templeton,Big,Small Frown,Looking Right,Stud,Red Necklace,Tiny Whiskers,No Hat,Burned,58.52627611065003,7499
