,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
8034,Skipper,5,Lava,None,None,None,Blood,None,None,20.5753526823295,8034
8035,Santa,5,Russet,Sakura,None,None,None,None,None,16.29888071512576,8035
8036,Gat,5,Green,Sakura,None,None,None,None,None,17.66440363688087,8036
8037,Sailor,5,Purple,Throwing Bat,None,None,None,None,None,17.604439533622234,8037
8038,Skipper,5,Pink,Power Sword,None,None,None,None,None,18.086874034481134,8038
8039,Pink Punk,5,Purple,Plant,None,None,None,None,None,17.732545035086343,8039
8040,Skull,5,Chip,Rum,None,None,None,None,None,19.305217097458282,8040
8041,Green Cap,5,Aqua,Scythe,None,None,None,None,None,18.056874261083237,8041
8042,Helmet,5,Zombie,None,None,None,None,None,None,6.895974144007535,8042
8043,Black Cap,5,Purple,Doll,None,Gym Socks,None,None,None,40.70757380453124,8043
8044,Afro,5,Red,Machete,None,None,Potato,None,None,32.335615458464765,8044
8045,Egg,5,Russet,None,None,Roman,None,None,None,25.720879366656817,8045
8046,White Cap,5,Red,Coffee,None,None,None,None,None,17.435447283603523,8046
8047,Pink Balaclava,5,Green,None,None,None,Moon,None,None,19.37610251681192,8047
8048,Sombrero,5,Chip,None,None,Roman,None,None,None,28.87970998805206,8048
8049,Black Topper,5,Chip,Wobbly Sausage,None,None,None,None,None,19.351545831872517,8049
8050,Sheriff,5,Green,Tachi Sword,None,None,None,None,None,17.748894444767018,8050
8051,Spaceman,5,Red,Fire Sword,None,None,None,None,None,17.468156464116543,8051
8052,Buns,5,Zombie,None,None,None,Blood,None,None,21.77733079268901,8052
8053,None,5,Red,None,None,None,Potato,None,None,16.170922981320704,8053
8054,Dreads,5,Russet,Power Pole,None,None,None,None,None,16.30432924570454,8054
8055,None,5,Red,None,Tomato,None,Wind,None,None,41.51143427241919,8055
8056,Black Topper,5,Hash Brown,None,None,None,Wood,None,None,21.25945807482185,8056
8057,Sandy,5,Rainbow,None,None,None,Rainbow,None,None,21.692857162256608,8057
8058,Blue Headband,5,Russet,Throwing Star,None,None,None,None,None,16.230740134874118,8058
8059,Party,5,Green,None,None,None,Star,None,None,19.3515679049547,8059
8060,Poop,5,Lava,None,None,None,Brick,None,None,20.515375763271557,8060
8061,Gat,5,Lava,None,None,Clogs,None,None,None,28.814300627602258,8061
8062,Bowl,5,Russet,Magic Potion,None,None,None,None,None,16.121713078981198,8062
8063,None,5,Fries,None,None,Casual,None,None,None,26.86836861543337,8063
8064,Rocker,5,Green,None,None,Socks & Sandals,None,None,None,27.707766826249724,8064
8065,Red Pirate,5,Hash Brown,None,None,None,Sound,None,None,21.286713815581766,8065
8066,Beanie,5,Zombie,Arm Cannon,None,None,None,None,None,19.92391449322084,8066
8067,Red Cap,5,Red,None,None,Geta,None,None,None,27.334373556388552,8067
8068,Horns,5,Red,None,None,None,None,None,None,4.262945956234495,8068
8069,Poop,5,Purple,None,None,None,Flower,None,None,19.117171200878765,8069
8070,Karen,5,Red,None,None,None,None,None,None,4.235687487974092,8070
8071,Poop,5,Zombie,None,None,Geta,Love,None,None,44.99719583833989,8071
8072,Mountie,5,Purple,None,None,Boxing,Water,None,None,42.432646595628725,8072
8073,Reindeer,5,Aqua,Diamond Sword,None,None,None,None,None,18.043245981393767,8073
8074,Straw Hat,5,Purple,None,None,None,Poop,None,None,19.10082315473668,8074
8075,Spaceman,5,Lava,None,None,Clogs,None,None,None,28.83610102220699,8075
8076,Rocker,5,Green,None,None,None,Sun,None,None,19.27798670159587,8076
8077,Halo,5,Green,None,None,None,None,None,None,4.431928117107773,8077
8078,Crown,5,Russet,None,None,None,Yellow Force,None,None,17.244711887342493,8078
8079,Trucker,5,Green,None,None,Basketball,Blue Force,None,None,41.74311584702918,8079
8080,Blue Punk,5,Aqua,None,None,None,Blue Force,None,None,19.038123471715,8080
8081,Bowl,5,Red,Black Sword,None,None,None,None,None,17.380937436963315,8081
8082,None,5,Purple,Balloons,None,None,None,None,None,14.987938801631257,8082
8083,Pork Pie,5,Hash Brown,Blue Light Sword,None,None,None,None,None,19.779444585993783,8083
8084,Tam,5,Chip,Flowers,None,Roman,Thunder,None,None,57.19800307922144,8084
8085,None,5,Purple,Notebook,Eggplant,None,None,None,None,40.45394434788799,8085
8086,Beanie,5,Pink,Throwing Star,None,None,Plasma,None,None,32.83982881324793,8086
8087,None,5,Alien,None,None,None,None,None,None,4.478366188896921,8087
8088,Afro,5,Russet,Maracas,None,None,Sound,None,None,30.932003810886016,8088
8089,Scar,5,Pink,None,None,Roman,Wood,None,None,42.30182568954786,8089
8090,Rocker,5,Lava,Dagger,None,None,Brick,None,None,33.69014479754718,8090
8091,Monkey,5,Aqua,Pipe,None,None,Poop,None,None,32.89976374477523,8091
8092,Brown Topper,5,Russet,None,None,Basketball,Ticket,None,None,40.5276283290263,8092
8093,Straw Hat,5,Red,None,None,None,Brick,None,None,18.795572376971766,8093
8094,Santa,5,Russet,Key Sword,None,None,None,None,None,16.38337888501969,8094
8095,Blue Headband,5,Russet,None,None,None,Earth,None,None,17.596324666101825,8095
8096,Red Cap,5,Lava,None,None,None,Lightning,None,None,20.47994981684068,8096
8097,Cowboy,5,Purple,None,None,None,Red Force,None,None,18.85551875574055,8097
8098,Tripitaka,5,Russet,None,None,Basketball,None,None,None,25.859879202806034,8098
8099,Brown Pirate,5,Purple,None,None,Chucks,None,None,None,27.45428622117832,8099
8100,Bowl,5,Lava,Fly Swatter,None,None,None,None,None,19.021744355845215,8100
8101,None,5,Ghost,None,None,None,None,None,None,4.5819485313692505,8101
8102,None,5,Fries,Telephone,None,None,None,None,None,17.201092017300844,8102
8103,None,5,Pink,None,Peach,Roman,None,None,None,50.18030908875871,8103
8104,Cowboy,5,Purple,Serpent Spear,None,None,None,None,None,17.76525557901701,8104
8105,Sheriff,5,Rainbow,None,None,Gym Socks,None,None,None,29.618335042267745,8105
8106,Santa,5,Aqua,None,None,None,Sound,None,None,19.558715957304702,8106
8107,Brown Pirate,5,Red,None,None,Chucks,None,None,None,27.11904548304257,8107
8108,None,5,Lava,Black Light Sword,None,None,None,None,None,16.17630690207354,8108
8109,None,5,Aqua,Scythe,None,None,Flower,None,None,29.746480892452137,8109
8110,Fez,5,Russet,Beer,None,None,None,None,None,16.228012733439922,8110
8111,Tripitaka,5,Pink,Pirate Gun,None,None,Rainbow,None,None,32.965201460091045,8111
8112,Blue Punk,5,Russet,None,None,None,Blood,None,None,17.631761520297168,8112
8113,Black Pirate,5,Red,None,None,Chucks,None,None,None,26.892827437814898,8113
8114,Black Headband,5,Aqua,Guandao,None,None,None,None,None,17.926044357752133,8114
8115,Pork Pie,5,Russet,Parrot,None,None,None,None,None,16.01268302442817,8115
8116,Straw Hat,5,Red,Walkie Talkie,None,None,None,None,None,17.476332395585263,8116
8117,Pink Punk,5,Purple,None,None,None,None,None,None,4.309274144096407,8117
8118,Scar,5,Russet,Fire Sword,None,Geta,Sun,None,None,54.456429608244974,8118
8119,None,5,Russet,None,None,None,Flower,None,None,14.48649891572503,8119
8120,Trucker,5,Aqua,None,None,Boxing,Water,None,None,42.5852537196977,8120
8121,Bowl,5,Aqua,None,None,None,Fire,None,None,19.441520060065553,8121
8122,None,5,Fries,Cleaver,None,None,None,None,None,17.217444153212085,8122
8123,Reindeer,5,Purple,Pirate Sword,None,None,Wind,None,None,32.45280290391749,8123
8124,Pink Punk,5,Russet,Chainsaw,None,None,None,None,None,16.042668620786134,8124
8125,Black Emo,5,Chip,None,None,None,Sound,None,None,20.913334998455593,8125
8126,Blue Headband,5,Aqua,None,None,None,Blue Force,None,None,19.17168132133939,8126
8127,Trucker,5,Purple,None,None,None,Moon,None,None,19.35430539402251,8127
8128,White Cap,5,Purple,Power Pole,None,None,None,None,None,17.792513501329818,8128
8129,None,5,Fries,None,None,Boxing,Yellow Force,None,None,41.12998284670475,8129
8130,Sailor,5,Purple,None,None,Basketball,None,None,None,27.154476610835427,8130
8131,Glasses,5,Rainbow,None,None,None,Wood,None,None,21.51841665529811,8131
8132,Beret,5,Russet,None,None,None,Poop,None,None,17.45731610422482,8132
8133,None,5,Green,Holy Book,None,None,None,None,None,14.89254138787789,8133
8134,Santa,5,Russet,Green Light Sword,None,None,None,None,None,16.271621428911526,8134
8135,Party,5,Lava,None,None,None,Yellow Force,None,None,20.05474656340997,8135
8136,Sheriff,5,Green,None,None,None,Flower,None,None,18.814626010289047,8136
8137,Cowboy,5,Red,Black Sword,None,None,None,None,None,17.46270438832534,8137
8138,Mask,5,Green,None,None,None,Brick,None,None,19.264351604939122,8138
8139,Bunny,5,Russet,None,None,None,None,None,None,2.9546095663926746,8139
8140,Protection,5,Pink,None,None,Roman,Lightning,None,None,42.41356351403843,8140
8141,Skull,5,Russet,None,None,None,Poop,None,None,17.39735445488815,8141
8142,Beret,5,Russet,Suitcase,None,None,None,None,None,16.22256829281171,8142
8143,None,5,Green,Lollipop,None,None,None,None,None,14.859832480580556,8143
8144,Your Future,5,Purple,Pirate Sword,None,None,None,None,None,17.68893743060284,8144
8145,Shogun,5,Pink,None,None,None,Star,None,None,19.626869351662414,8145
8146,Steve,5,Russet,None,None,Roman,Blue Force,None,None,40.236016189683625,8146
8147,Tripitaka,5,Aqua,Monk Rake,None,None,None,None,None,18.23131504143884,8147
8148,Black Topper,5,Pink,Diamond Sword,None,None,Wood,None,None,32.61905957175425,8148
8149,White Headband,5,Purple,Pirate Gun,None,None,None,None,None,17.76252899565759,8149
8150,Tattoo,5,Green,None,Pickle,None,Sound,None,None,44.76816533052695,8150
8151,Black Pirate,5,Red,Axe,None,None,None,None,None,17.26372517883338,8151
8152,Pink Bob,5,Rainbow,None,Donut,None,None,None,None,32.35462465147843,8152
8153,Pink Balaclava,5,Purple,None,None,None,Lightning,None,None,19.283438776298574,8153
8154,Sombrero,5,Aqua,Cleaver,None,None,None,None,None,18.19043429226052,8154
8155,Scar,5,Chip,Portal Gun,None,None,None,None,None,19.50418649071813,8155
8156,Your Future,5,Aqua,Pirate Sword,None,None,None,None,None,17.999634559449714,8156
8157,Gat,5,Red,None,None,None,Earth,None,None,18.732879781290837,8157
8158,Green Punk,5,Purple,Wobbly Sausage,None,None,Lightning,None,None,32.39557383556281,8158
8159,Sheriff,5,Aqua,None,None,None,Plasma,None,None,19.66230048078567,8159
8160,Yellow Bob,5,Lava,Pan,None,None,None,None,None,19.128040192903857,8160
8161,Wizard,5,Russet,None,None,Geta,Missile,None,None,40.639378968046245,8161
8162,Robin Hood,5,Lava,Plant,None,None,Water,None,None,33.73102636504217,8162
8163,Shogun,5,Aqua,None,None,None,Rainbow,None,None,19.825836837492147,8163
8164,Mountie,5,Russet,None,None,None,None,None,None,3.0336583876330496,8164
8165,Trucker,5,Aqua,Maracas,None,None,None,None,None,18.144096832602276,8165
8166,Sandy,5,Aqua,Magic Potion,None,None,None,None,None,18.1495480898954,8166
8167,Your Future,5,Russet,None,None,Clogs,None,None,None,26.069757382941738,8167
8168,Tattoo,5,Red,Whip,None,None,None,None,None,17.650775902292374,8168
8169,Flower,5,Russet,None,None,None,Wind,None,None,17.645389799684278,8169
8170,Beret,5,Green,None,None,Gym Socks,Flower,None,None,41.8439623353738,8170
8171,Black Cap,5,Zombie,None,None,None,None,None,None,6.528003230928244,8171
8172,Tiger,5,Zombie,None,None,None,Water,None,None,21.69010903997042,8172
8173,Flower,5,Russet,None,None,Geta,None,None,None,26.06430639795721,8173
8174,Steve,5,Purple,Serpent Spear,None,None,None,None,None,17.849752930533803,8174
8175,Spiky,5,Lava,Light Disc,None,None,None,None,None,19.03264441614666,8175
8176,Mountie,5,Purple,Cricket,None,None,None,None,None,17.947872290720383,8176
8177,Pork Pie,5,Zombie,None,None,None,Sound,None,None,21.2921759794299,8177
8178,Bunny,5,Green,None,None,None,Earth,None,None,19.231641879627485,8178
8179,Tattoo,5,Russet,Nunchaku,None,None,None,None,None,16.29887880588147,8179
8180,Glasses,5,Aqua,None,None,None,Poop,None,None,19.54781698738663,8180
8181,Flower,5,Russet,None,None,None,Ticket,None,None,17.814374142049978,8181
8182,Pink Punk,5,Purple,Monster Ball,None,None,None,None,None,17.678031098495566,8182
8183,Egg,5,Red,Cricket,None,None,None,None,None,17.416364747356095,8183
8184,Trucker,5,Robot,Life Donut,None,None,Wood,None,None,35.197327879773326,8184
8185,Gat,5,Aqua,None,None,Gym Socks,None,None,None,27.645071503975398,8185
8186,Green Punk,5,Aqua,Fire Sword,None,None,None,None,None,18.05960547919184,8186
8187,Steve,5,Russet,None,None,None,Coin,None,None,17.975192368392918,8187
8188,Sandy,5,Green,None,Pickle,None,Plasma,None,None,44.95622321158747,8188
8189,Blue Headband,5,Russet,None,Banana,None,Yellow Force,None,None,42.702391271418115,8189
8190,Flower,5,Pink,None,None,None,Wood,None,None,19.359765104432462,8190
8191,Fedora,5,Purple,None,None,None,Earth,None,None,19.313419736818844,8191
8192,Party,5,Rotten,None,Diamond,None,None,None,None,32.61626100942533,8192
8193,Beret,5,Russet,Spiked Club,None,None,Thunder,None,None,30.893842010387896,8193
8194,Flower,5,Fries,Chainsaw,None,Roman,None,None,None,42.87966141962509,8194
8195,Party,5,Russet,None,None,Clogs,Sound,None,None,40.931004467079745,8195
8196,Gat,5,Green,Tachi Sword,None,None,None,None,None,17.713464407357534,8196
8197,Black Cap,5,Aqua,Pirate Sword,None,None,None,None,None,17.868803837862412,8197
8198,Sailor,5,Green,Golden Pan,None,None,None,None,None,17.691659651340256,8198
8199,Wizard,5,Green,None,None,None,None,None,None,4.309272236666293,8199
8200,Mountie,5,Russet,None,None,Geta,None,None,None,26.18968013603032,8200
8201,Green Cap,5,Purple,Golden Torch,None,None,None,None,None,17.877009490154638,8201
8202,Tattoo,5,Green,None,None,None,None,None,None,4.513698885748929,8202
8203,Red Cap,5,Rainbow,None,None,None,Missile,None,None,21.482978711021758,8203
8204,Brown Topper,5,Purple,Folding Chair,None,None,Blood,None,None,32.64904216945211,8204
8205,Cloak,5,Lava,Hook Hand,None,None,None,None,None,19.024460304837273,8205
8206,Skull,5,Aqua,Hammer,None,None,None,None,None,17.99691342945851,8206
8207,Spaceman,5,Fries,Guitar,None,None,Sun,None,None,34.77759824257241,8207
8208,Sailor,5,Lava,Throwing Bat,None,None,Earth,None,None,33.548418923199996,8208
8209,Green Punk,5,Aqua,Blue Check,None,None,None,None,None,18.067783047052004,8209
8210,Cowboy,5,Lava,Coffee,None,None,None,None,None,19.019011228552788,8210
8211,None,5,Aqua,Nunchaku,None,None,Lightning,None,None,29.983606359444785,8211
8212,Dreads,5,Russet,Nunchaku,None,None,None,None,None,16.25799124040107,8212
8213,None,5,Alien,Throwing Bat,None,None,Potato,None,None,32.76085769109037,8213
8214,Cone,5,Hash Brown,Holy Book,None,None,None,None,None,20.071080445755648,8214
8215,Gat,5,Russet,Spiked Club,None,None,None,None,None,16.067200232713322,8215
8216,Robin Hood,5,Pink,Golden Plunger,None,None,None,None,None,18.01601232478254,8216
8217,Spaceman,5,Red,None,None,None,Red Force,None,None,18.427617277868105,8217
8218,Musketeer,5,Green,None,None,None,Missile,None,None,19.098085938400775,8218
8219,Black Headband,5,Russet,None,Banana,None,None,None,None,28.231031364177504,8219
8220,Blue Headband,5,Green,None,None,None,Earth,None,None,19.141698723822948,8220
8221,Egg,5,Aqua,Light Disc,None,None,None,None,None,18.078678745154757,8221
8222,Afro,5,Russet,None,None,None,Rainbow,None,None,17.77894983068014,8222
8223,None,1,Lava,None,None,None,None,None,None,29.877154303484915,8223
8224,Beanie,5,Green,None,None,None,Coin,None,None,19.29160843717092,8224
8225,Red Cap,5,Russet,Suitcase,None,None,None,None,None,16.331590440558344,8225
8226,Cone,5,Red,None,None,None,None,None,None,4.249316858530721,8226
8227,Poop,5,Rotten,None,None,None,Gas,None,None,22.142571576894092,8227
8228,Pork Pie,5,Red,None,None,None,None,None,None,3.9603882217912356,8228
8229,Robin Hood,5,Purple,Shotgun,None,None,None,None,None,17.639876660307593,8229
8230,Sombrero,5,Chip,Light Disc,None,None,None,None,None,19.337923823686502,8230
8231,Beanie,5,Green,None,None,None,Thunder,None,None,19.02177188048143,8231
8232,Cowboy,5,Zombie,None,None,None,None,None,None,6.716075017082934,8232
8233,Spaceman,5,Pink,None,None,None,Sound,None,None,19.277998153130916,8233
8234,Buns,5,Pink,None,None,None,Yellow Force,None,None,19.117176926313686,8234
8235,Beanie,5,Red,Light Disc,None,Chucks,None,None,None,40.25241549424558,8235
8236,Cowboy,5,Red,Salted Fish,None,None,Yellow Force,None,None,31.850480003970404,8236
8237,Sandy,5,Green,None,Pickle,None,Red Force,None,None,44.38116559463058,8237
8238,Santa,5,Purple,Balloons,None,None,None,None,None,17.915162837959237,8238
8239,Brown Topper,5,Aqua,Black Light Sword,None,None,None,None,None,17.9805555673262,8239
8240,Beret,5,Russet,None,None,Roman,Lightning,None,None,40.45132354127052,8240
8241,Reindeer,5,Hash Brown,None,None,None,Star,None,None,21.431174998230013,8241
8242,Spaceman,5,Red,None,None,None,Wood,None,None,18.697451107661834,8242
8243,Sheriff,5,Lava,Sheriff Gun,None,None,None,None,None,18.937244550104094,8243
8244,Black Balaclava,5,Green,None,None,None,Star,None,None,19.49330304964687,8244
8245,Afro,5,Pink,None,None,None,Blue Force,None,None,19.016329892505258,8245
8246,Red Pirate,5,Lava,None,None,None,Potato,None,None,20.54536572285625,8246
8247,White Headband,5,Purple,Arm Cannon,None,None,None,None,None,17.8170434778936,8247
8248,Beanie,5,Purple,Golden Cleaver,None,None,Flower,None,None,32.286545418066424,8248
8249,Trucker,5,Russet,Pipe,None,None,None,None,None,16.236184574776658,8249
8250,Black Headband,5,Aqua,Chainsaw,None,None,Sound,None,None,32.662647547643786,8250
8251,None,5,Pink,None,None,Casual,Golden Poop,None,None,40.05896169253067,8251
8252,Brown Pirate,5,Russet,Golden Cleaver,None,None,None,None,None,16.418810830584963,8252
8253,Blue Punk,5,Aqua,None,None,None,Yellow Force,None,None,18.948173499185074,8253
8254,Helmet,5,Purple,None,None,None,Thunder,None,None,19.38973434026248,8254
8255,None,5,Chip,Long Cat,None,None,None,None,None,16.522461332268275,8255
8256,White Cap,5,Green,None,Pickle,None,Earth,None,None,44.626448998954295,8256
8257,Black Headband,5,Russet,None,None,None,Wind,None,None,17.446419861142033,8257
8258,White Headband,5,Russet,None,Banana,None,Golden Water,None,None,43.56362640205166,8258
8259,Musketeer,5,Zombie,Balloons,None,None,None,None,None,20.084723448735012,8259
8260,Sombrero,5,Green,None,None,Geta,None,None,None,27.541508248987252,8260
8261,None,5,Russet,None,None,None,Poop,None,None,14.641863976074806,8261
8262,Pork Pie,5,Green,None,None,None,Missile,None,None,18.972705383662753,8262
8263,Straw Hat,5,Chip,None,None,Chucks,Sun,None,None,43.855284344934184,8263
8264,None,5,Robot,Green Light Sword,None,None,None,None,None,17.686288551889735,8264
8265,Red Pirate,5,Purple,Water Sword,None,None,Fire,None,None,32.61905630048319,8265
8266,White Cap,5,Red,Guandao,None,None,None,None,None,17.397288754920726,8266
