,Ethnicity,Tatoos,Neck Accessories,Head Accessories,Hair,Color Eyes,Clothes,Body Accessories,Earings,Nose Accessories,Rarity score,Token Id
7901,1,Ohm,P3X-774,None,lanu,Sapphire,Wh 1ungle,V0l-T4n,None,None,37.26115103127297,7901
7902,4,Fl3wy,Brown River Cubo,None,Brado,None,Ruby snake,None,None,None,17.670984394204105,7902
7903,3,None,Sh4ggy Gl,Sonmi-451,Dk Leia,Pk M3rm4id,X-0c Bitum Bl,B3cky,None,None,36.99742820960224,7903
7904,4,Ciblo,Damondy,Copper Hk-Tk,Shorty,None,Kruel,Purple Padm3,Ona Jenta,None,47.82918956787234,7904
7905,2,Ohm,None,Meronym,Brown Tifa ,None,SG1,Smakras,None,None,22.65985135211816,7905
7906,1,None,D4isy,Tiger,Mahogany,None,Cameron,3mr0s,None,None,20.989586528569493,7906
7907,2,None,None,P-43cock Blue,Blond shorty,None,buildy green gold,M3tr0 Tw1,None,None,15.038888102476678,7907
7908,4,Yddre,None,None,Skrill,None,Pryzo,Purple Padm3,Ona Jenta,None,30.169663556305892,7908
7909,4,None,None,Purple Hk-Tk,Skrill,None,Vintegio,Purple Padm3,Ring Hysteria ,None,29.66116774421567,7909
7910,1,Yddre,Dk J0sh1,Yoona-939,Pr F4la,None,Bl PSLV,V0l-T4n,None,None,27.30477015380301,7910
7911,3,Ohm,Bl Pr1s,None,Dk Leia,None,X-0c Bitum Gr,Pk Priam,3-Ncke,None,40.05904996227136,7911
7912,4,THO,Green River Cubo,Silver Liner Kb2,White tiger king,None,Red kroko,None,Ona Jenta,None,36.37255408082381,7912
7913,1,Ohm,D4isy,Tiger,Mahogany,None,Gr PSLV,V0l-T4n,None,None,27.196035371433965,7913
7914,2,Scy Fy,None,Loop HT-X,Xtail,None,SG1,None,None,None,16.16979646162379,7914
7915,4,None,Brown River Cubo,blue jewels,White tiger king,None,Black Aredeko,None,Doubla Jenta,None,32.90867875221706,7915
7916,4,Angel3,Perly,None,Macca,None,Red kroko,None,None,None,17.765516830269956,7916
7917,3,Yddre,None,None,Br Leia,None,X-0c Bitum Gr,B3cky Br,None,None,13.73073136747528,7917
7918,3,None,Bl Pr1s,None,Dk Motok-0,None,Str4w-Pur,None,None,None,8.913360316410026,7918
7919,4,Yddre,Gyraphe,Dark Tb2,Double line,None,Blue Kroko,Purple Padm3,None,Goldy Innoza,50.02354706129047,7919
7920,1,Ohm,Gl J0sh1,Yoona-939,Dk F4la,None,Cameron Light,None,None,None,21.26772988632049,7920
7921,1,Yddre,Gl J0sh1,None,lanu,Sapphire,M3b Gr,3mr0s,None,None,36.02498146164697,7921
7922,3,Yddre,Glody Cora,Sonmi-451,Leia,Pk M3rm4id,P13N-FU Wh,Pk Priam,None,None,42.78108837075572,7922
7923,3,Mothered,None,Sonmi-451,Pk Motok-0,None,P13N-FU Dk,Pk J4w,Ring Hysteria ,None,36.834007547298626,7923
7924,1,Mothered,None,Tiger Chain,Dk Mkia-Wa,None,Leeloo Dk,None,None,None,14.641904710308049,7924
7925,2,Mothered,None,None,Xtail,None,Rorschach,Neckilver,None,None,15.83921278889124,7925
7926,4,None,Goldy Flewer,Silver Liner Kb2,Grand line,Sunny,Vintegio Br,Purple Padm3,Ona Jenta,Silver Innoza,76.110304132772,7926
7927,4,Fl3wy,Gyraphe,Silver Liner Kb2,Shorty Blue,Sunny,1nKa,Goldy Nek-T2,None,None,48.30191978541675,7927
7928,2,Ohm,94 Goldy PU,Nebula,Blond Tifa,None,Pandora Br,Clavi Tw1,None,None,30.527898467028653,7928
7929,3,None,Sh4ggy Sl,Sonmi-451,Dk Leia,None,P13N-FU Wh,B3cky Br,None,None,20.92665851744271,7929
7930,1,Yddre,None,Yoona-939,Mahogany,None,Wh 1ungle,3mr0s,None,None,18.358884073393586,7930
7931,4,Yddre,Brown River Cubo,Silver Liner Kb2,Brado,None,Blue Kroko,Silver Nek-T2,Ona Jenta,None,42.39797080094386,7931
7932,2,THO,None,None,M1ley,None,Mono Red,N0v4,None,None,13.81382374445899,7932
7933,2,Yddre,None,P-43cock Dark,Xtail,None,buildy green silver,N0v4,None,None,19.909224151637154,7933
7934,3,THO,None,None,Leia,Esmerald,Kiya-T4 Rd,Pk J4w,Ring Hysteria ,None,45.46155683613275,7934
7935,3,THO,None,Sonmi-451,Leia,Pk M3rm4id,Mam3-Shib0r1,None,None,None,28.013293466114874,7935
7936,2,None,94 Goldy PU,None,Fr33zy,None,Dk Flowpow 0,Plav4,None,None,16.509041943655586,7936
7937,1,None,None,Tiger Chain,Gi Mkia-Wa,None,Bl  Kn1-ght,V0l-T4n,None,None,13.660767039473981,7937
7938,3,THO,Sh4ggy Gl,Neo,Dk Leia,None,Kiya-T4 Rd,Pk J4w,None,None,26.210666539103045,7938
7939,2,None,None,Teal'c,Xtail,Emerald,Pandora Bl,N0v4,Pyram1d,None,47.775424381155496,7939
7940,2,None,None,Metropolis Noisa,Xtail,None,Rorschach,N0v4,Galactic Diamond,None,31.66888495366273,7940
7941,4,None,Green River Cubo,Silver Liner Kb2,Skrill,None,Ivor snake,Goldy Nek-T2,Ona Jenta,None,38.27841988332201,7941
7942,3,Yddre,C3d-Gl,None,Dk Motok-0,None,X-0c Bitum Bl,None,Itz4,None,31.458416031008134,7942
7943,3,None,Glody Cora,None,Leia,Mahubiri,Mam3-Shib0r1,None,None,None,24.80722922240373,7943
7944,1,None,70 Purple,Kida,lanu,None,M3b Pr,V0l-T4n,None,None,21.239682235171347,7944
7945,1,None,Sl J0sh1,Tiger,Mahogany,Sapphire,Bl PSLV,None,None,None,29.59625441104521,7945
7946,1,Yddre,Sl J0sh1,M0-Nonok3,Dk Mkia-Wa,None,Dk 1ungle,None,None,None,19.645249067193237,7946
7947,2,None,Goldy Perly,Teal'c,Blond shorty,None,Gr Flowpow 0,Nek_Gl7,None,None,22.14860226985705,7947
7948,4,H3art,Green River Cubo,Silver Liner Kb2,Skrill,None,Blue Kroko,Silver Nek-T2,None,None,29.64754875303627,7948
7949,3,None,Glody Cora,Sonmi-451,Leia,None,Zh0ra Dk,None,Itz4,None,31.453102133271287,7949
7950,2,Ohm,None,None,Blond shorty,None,Pandora Wh,Nek_Gl7,None,None,15.047363249620993,7950
7951,3,Yddre,Glody Cora,None,Dk Leia,None,Zh0ra Gr,Pk Priam,None,None,20.3512001336407,7951
7952,3,Mothered,None,None,Leia,None,Zh0ra Dk,4-Smakras Sl,None,None,16.36191035035032,7952
7953,3,None,Glody Cora,Sonmi-451,Br Leia,Mahubiri,X-0c Bitum,Pk J4w,None,None,37.78370937716259,7953
7954,3,THO,None,None,Dk Motok-0,None,X-0c Bitum Bl,None,None,None,6.301567179525519,7954
7955,4,Mothered,Damondy,Light Tb2,Macca,None,Amy Snake,None,None,None,22.974548664734577,7955
7956,1,THO,70 Purple,Yoona-939,Dk Mkia-Wa,None,Tq 1ungle,Maua,None,None,28.241107185578997,7956
7957,1,Yddre,Dk J0sh1,M0-Nonok3,Dk Mkia-Wa,None,Dk  Kn1-ght,None,None,None,20.331612657076995,7957
7958,3,Ohm,C3d-Gl,None,Gamo-Gr31,None,Kiya-T4 Rd,Pk J4w,None,None,23.065713833104013,7958
7959,4,THO,Gyraphe,None,Brado,None,Kruel,Silver Nek-T2,None,Goldy Innoza,43.62330251417735,7959
7960,3,None,None,Neo,Dk Motok-0,1R-1cent,Str4w-J4p,Pk Priam,None,None,30.894258009819847,7960
7961,4,None,Goldy Flewer,Silver Liner Kb2,Blond shorty 0,None,Blue Kroko,None,Geometria,None,31.53613293867557,7961
7962,3,THO,Sh4ggy Sl,None,Leia,None,P13N-FU Gr,Pk J4w,None,None,20.670808076612307,7962
7963,4,None,Gyraphe,blue jewels,Brado,None,Ivor snake,None,Ring Hysteria ,None,30.16373969583052,7963
7964,1,None,Sl J0sh1,M0-Nonok3,Gi Mkia-Wa,Sapphire,Wh 1ungle,V0l-T4n,None,None,36.54131054919215,7964
7965,3,Ohm,None,None,Dk Leia,Fire,X-0c Bitum Bl,Pk Priam,None,None,30.068557026756576,7965
7966,3,Ohm,C3d-Gl,Sonmi-451,Br Leia,Mahubiri,Str4w-J4p,None,None,None,37.66710226753797,7966
7967,3,THO,Glody Cora,Sonmi-451,Dk Leia,None,P13N-FU Dk,Pk Priam,Ring Hysteria ,None,42.01208691501827,7967
7968,3,THO,None,None,Dk Leia,None,Str4w-1r1,None,3-Ncke,None,23.582397151731406,7968
7969,3,Yddre,Sh4ggy Sl,None,Dk Motok-0,Esmerald,Str4w-1r1,None,None,None,30.085528825782337,7969
7970,4,None,Gyraphe,Copper Hk-Tk,Skrill,None,White Aredeko,Purple Padm3,Ona Jenta,None,38.66743061411536,7970
7971,1,None,Sl J0sh1,Kida,lanu,None,M3b Rd,V0l-T4n,None,None,20.75895233715461,7971
7972,1,None,70 Blue,None,Mahogany,None,Br PSLV,V0l-T4n,None,None,14.736006569611884,7972
7973,2,THO,None,Metropolis Noisa,Brown Tifa ,None,SG1,None,None,None,13.31104607691943,7973
7974,4,THO,None,None,Shorty Blue,None,White Aredeko,Purple Padm3,None,Silver Innoza,36.145151191647,7974
7975,4,Yddre,Goldy Flewer,None,Brado,None,Yel Kroko,Silver Nek-T2,Ona Jenta,None,37.38404235943516,7975
7976,1,Yddre,None,Kida,Pr F4la,None,Coco-Dk,None,None,None,13.16387417247404,7976
7977,3,THO,Sh4ggy Sl,Sonmi-451,Dk Leia,Esmerald,Str4w-J4p,B3cky,None,None,43.320179341427654,7977
7978,4,None,Brown River Cubo,None,Goldy Skrill,None,Vintegio,Silver Nek-T2,None,None,15.981816828822804,7978
7979,3,None,Bl Pr1s,Neo,TGIF,Fire,Kiya-T4 Rd,B3cky,None,None,39.484215691678955,7979
7980,4,THO,Brown River Cubo,None,Skrill,Ruby,Ruby snake,None,None,None,31.808946405925546,7980
7981,3,None,Sh4ggy Gl,None,Dk Leia,None,Str4w-1r1,None,None,None,7.498991585284874,7981
7982,3,None,Bl Pr1s,None,Dk Motok-0,Pk M3rm4id,Zh0ra Dk,Pk J4w,Ring Hysteria ,None,47.675618369063734,7982
7983,1,THO,Sl J0sh1,Yoona-939,Dk F4la,Sapphire,Coco-Dk,3mr0s,None,None,42.59754472674596,7983
7984,4,Mothered,Gyraphe,Purple Hk-Tk,Shorty Blue,None,Pryzo,Purple Padm3,Ona Jenta,Goldy Innoza,69.180826201592,7984
7985,4,Yddre,Brown River Cubo,Dark Tb2,Double line,None,Black Aredeko,None,None,Silver Innoza,42.32859776942662,7985
7986,4,THO,Goldy Flewer,blue jewels,Brado,None,Kruel,Silver Nek-T2,Ring Hysteria ,Silver Innoza,64.49741540249646,7986
7987,3,Ohm,C3d-Gl,Sonmi-451,Br Leia,None,X-0c Bitum Gr,Pk J4w,Itz4,None,45.46507844423569,7987
7988,4,Yddre,Green River Cubo,Silver Liner Kb2,Tiger king,Sunny,Pryzo Red,Goldy Nek-T2,Ona Jenta,Goldy Innoza,83.24879727039038,7988
7989,2,THO,Double 50X-TS Silver,Ltt Loop  HT-X,Xtail,None,Gr Flowpow 0,Plav4,Pyram1d,None,44.837004713579134,7989
7990,2,THO,Double 50X-TS Goldy,None,Blond shorty,None,BL Kombinacija,None,None,None,14.636694310579271,7990
7991,4,Fl3wy,Green River Cubo,Purple Hk-Tk,Brado,None,Kruel,Goldy Nek-T2,Ring Hysteria ,None,46.57902684098905,7991
7992,4,THO,Goldy Flewer,Dark Tb2,Brado,None,Purple Aredeko,None,None,None,20.84916856319526,7992
7993,2,Angel3,None,Nebula,Blond shorty,None,Dk Flowpow 0,Plav4,None,None,23.2708697938554,7993
7994,3,None,Sh4ggy Sl,Sonmi-451,Gamo-Gr31,None,Zh0ra Gr,Pk J4w,None,None,21.468460832392733,7994
7995,2,THO,None,Nebula,Brown Tifa ,None,Mono Red,N0v4,None,None,20.93728691058144,7995
7996,3,None,None,None,Dk Motok-0,None,Mam3-000,None,Itz4,None,18.089933403672706,7996
7997,4,Mothered,Brown River Cubo,Goldy Liner Kb2,White tiger king,Sunny,Blue Kroko,Silver Nek-T2,Ona Jenta,None,63.359512612130345,7997
7998,2,Mothered,Double 50X-TS Goldy,Teal'c,M1ley,None,Pr Paiesly,Neckilver,None,None,29.910950799373065,7998
7999,1,None,70 Blue,Yoona-939,lanu,Sapphire,Gr PSLV,3mr0s,None,None,36.57465643627299,7999
8000,2,None,Diamond Perly,None,Blond shorty,Sapphire,Gr Flowpow 0,Neckilver,None,None,32.48616493713743,8000
8001,1,None,70 Blue,None,Mahogany,None,Coco-Br,3mr0s,None,None,15.04722878862812,8001
8002,3,THO,None,Sonmi-451,Br Leia,None,Kiya-T4 Rd,Pk Priam,None,None,18.634480514654594,8002
8003,1,Ohm,Gl J0sh1,Yoona-939,Mahogany,Fire,Bl  Kn1-ght,None,None,None,37.30842128406855,8003
8004,4,Mothered,Gyraphe,Silver Liner Kb2,Tiger king,None,Vintegio Br,None,Ring Hysteria ,None,37.35049201386929,8004
8005,2,None,None,P-43cock Blue,Blond Tifa,None,Pandora Br,Smakras,Galactic Diamond,None,33.07211847262594,8005
8006,1,None,70 Purple,L3x4,Dk Mkia-Wa,None,M3b Goldy Bl,None,None,None,15.061105968666505,8006
8007,2,None,None,Nebula,M1ley,Sapphire,Zippy,Clavi Tw1,Pyram1d,None,47.47272888277313,8007
8008,2,Yddre,None,Loop HT-X,Fr33zy,None,Gr Paiesly,None,None,None,12.485826876759786,8008
8009,2,Yddre,None,None,Blond shorty,None,buildy green,Nek_Gl7,None,None,13.880557424346113,8009
8010,2,Yddre,Double 50X-TS Silver,Nebula,Xtail,None,Zippy,None,None,None,20.25416963729075,8010
8011,4,Yddre,None,Light Tb2,Shorty,None,Vintegio Br,None,Ona Jenta,None,29.41666106074775,8011
8012,3,THO,Sh4ggy Gl,Sonmi-451,Dk Leia,None,Str4w-1r1,None,None,None,18.937469268451107,8012
8013,4,H3art,Goldy Flewer,Purple Hk-Tk,Grand line,Emerald,Blue Kroko,None,Ring Hysteria ,None,56.26794570529302,8013
8014,3,None,Sh4ggy Sl,None,Dk Motok-0,None,Kiya-T4 Rd,Pk J4w,None,None,14.411317373464355,8014
8015,4,Yddre,Green River Cubo,Goldy Liner Kb2,Macca,None,Kruel,Purple Padm3,None,None,27.227964245089066,8015
8016,1,None,Sl J0sh1,Kida,Dk Mkia-Wa,None,Leeloo Bl,None,None,None,14.630375821171649,8016
8017,2,Ohm,None,Nebula,Blond shorty,None,Mono White,None,None,None,13.844353558070525,8017
8018,2,None,None,None,Xtail,None,SG1,None,None,None,0.5108681941687373,8018
8019,2,None,None,None,Xtail,None,Ye Paiesly,N0v4,None,None,8.143107968459804,8019
8020,1,Yddre,70 Purple,None,lanu,None,Cameron Light,V0l-T4n,None,None,19.967578667903528,8020
8021,3,Yddre,Sh4ggy Sl,None,Dk Leia,None,Str4w-J4p,B3cky,None,None,20.184497913307652,8021
8022,2,Mothered,None,Nebula,M1ley,None,BL Kombinacija,M3tr0 Tw1,Pyram1d,None,39.21697465158038,8022
8023,4,None,Damondy,None,Guerti,None,Vintegio Br,Silver Nek-T2,Ring Hysteria ,None,31.67250481431193,8023
8024,4,None,Goldy Flewer,Silver Liner Kb2,Grand line,None,Pryzo Red,Silver Nek-T2,None,None,20.999105293854214,8024
8025,2,Yddre,None,Nebula,M1ley,Sapphire,buildy yellow silver,Clavi Tw1,Pyram1d,None,53.01189085111155,8025
8026,2,None,Double 50X-TS Goldy,Metropolis Noisa,Blond Tifa,None,Pandora Br,Neckilver,Galactic Diamond,None,40.63134458724244,8026
8027,4,Fl3wy,Goldy Flewer,Silver Liner Kb2,White tiger king,None,Vintegio Br,Silver Nek-T2,Ring Hysteria ,None,45.553810807073944,8027
8028,1,None,70 Purple,M0-Nonok3,Dk F4la,None,M3b Goldy Bl,None,None,None,14.866574645053788,8028
8029,3,Yddre,Sh4ggy Sl,Atlas,Dk Motok-0,Pk M3rm4id,Zh0ra Dk,Pk J4w,Ring Hysteria ,None,58.37573258737777,8029
8030,3,Yddre,C3d-Gl,None,Leia,Mahubiri,Zh0ra Gr,Pk Priam,None,None,37.519451369227504,8030
8031,2,Ohm,Double 50X-TS Silver,Nebula,Fr33zy,Sapphire,Pandora Bl Cl,Clavi Tw1,Galactic Diamond,None,63.22057513314374,8031
8032,1,None,70 Purple,M0-Nonok3,Pr F4la,None,Gr PSLV,None,None,None,15.286181470603491,8032
8033,4,Yddre,Gyraphe,Purple Hk-Tk,Macca gold,None,Blue Kroko,Purple Padm3,None,None,27.383545022840966,8033
8034,2,Ohm,94 Goldy PU,Loop HT-X,Fr33zy,None,Pandora Bl Cl,Clavi Tw1,None,None,30.202800006730484,8034
8035,2,Ohm,None,Metropolis Noisa,Blond shorty,None,Dk Flowpow 0,None,None,None,13.447013078751457,8035
8036,1,Yddre,None,L3x4,lanu,None,Cameron,V0l-T4n,None,None,18.294961485053605,8036
8037,1,Yddre,None,L3x4,Gi Mkia-Wa,None,Leeloo Dk,V0l-T4n,None,None,19.20917757550159,8037
8038,2,Angel3,None,Metropolis Noisa,Xtail,Sapphire,Gr Flowpow 0,Neckilver,None,None,38.572325510846426,8038
8039,4,Yddre,Brown River Cubo,Silver Liner Kb2,Shorty,None,Amy Snake,None,Ona Jenta,None,35.98089547204054,8039
8040,1,None,P3X-774,Yoona-939,Dk Mkia-Wa,None,Br  Kn1-ght,3mr0s,None,None,21.876032937934692,8040
8041,2,None,None,Nebula,Fr33zy,None,buildy blue silver,None,None,None,7.209593280350569,8041
8042,2,None,None,P-43cock Dark,Brown Tifa ,None,buildy green,None,None,None,7.932095078945675,8042
8043,4,H3art,Damondy,None,Blond shorty 0,None,Red kroko,Silver Nek-T2,None,None,24.727702582236915,8043
8044,1,Angel3,Sl J0sh1,Tiger Chain,lanu,Fire,M3b Rd,None,None,None,38.997535712892564,8044
8045,1,None,None,Kida,lanu,None,Cameron Light,None,None,None,6.578837867898376,8045
8046,1,Mothered,P3X-774,L3x4,Dk F4la,None,Bl  Kn1-ght,None,None,None,23.451767492385585,8046
8047,3,Yddre,None,None,Dk Leia,Pk M3rm4id,P13N-FU Wh,None,None,None,22.042723600861077,8047
8048,3,None,C3d-Gl,Sonmi-451,Dk Leia,None,Zh0ra Gr,B3cky,None,None,21.210076030568402,8048
8049,1,None,D4isy,Kida,lanu,Sapphire,M3b Goldy Bl,None,None,None,30.357635454876096,8049
8050,1,Ohm,None,M0-Nonok3,Mahogany,Sapphire,Bl PSLV,3mr0s,None,None,35.35806536045478,8050
8051,3,None,Sh4ggy Sl,Neo,Pk Motok-0,Pk M3rm4id,Zh0ra Gr,Abydoss,None,None,38.34497758083975,8051
8052,1,None,70 Blue,L3x4,lanu,Fire,Wh 1ungle,None,None,None,30.6271557711779,8052
8053,1,Angel3,70 Purple,L3x4,Mahogany,Sapphire,Rd  Kn1-ght,None,None,None,39.261508907693944,8053
8054,1,Yddre,Big J0sh1,Tiger,Mahogany,None,Br PSLV,3mr0s,None,None,26.826838208591496,8054
8055,1,Ohm,Sl J0sh1,Tiger,Pr F4la,None,Cameron Light,V0l-T4n,None,None,27.826813937524076,8055
8056,1,Ohm,70 Purple,Tiger,Dk Mkia-Wa,None,Bl PSLV,Maua,None,None,29.246730091734474,8056
8057,1,None,70 Purple,M0-Nonok3,Dk F4la,None,Ye  Kn1-ght,None,None,None,14.911036347438127,8057
8058,3,Ohm,Bl Pr1s,Atlas,Pk Motok-0,Mahubiri,Kiya-T4 Rd,None,None,None,38.79514702123568,8058
8059,4,None,None,blue jewels,Grand line,Sunny,Pryzo,Silver Nek-T2,None,None,31.128406026588312,8059
8060,2,Yddre,None,P-43cock Blue,M1ley,None,buildy blue,Plav4,Pyram1d,None,37.04457530574535,8060
8061,2,THO,None,Teal'c,Brown Tifa ,None,buildy pink silver,Nek_Gl7,None,None,20.551051304555937,8061
8062,4,THO,Green River Cubo,blue jewels,Guerti,None,Blue Kroko,None,Ona Jenta,None,37.436680940645765,8062
8063,4,None,Goldy Flewer,Goldy Liner Kb2,Skrill,Sunny,Vintegio,Goldy Nek-T2,Ona Jenta,None,56.35420682059416,8063
8064,2,THO,None,Loop HT-X,Xtail,None,buildy white gold,M3tr0 Tw1,None,None,20.300954347626558,8064
8065,2,None,None,Loop HT-X,Dark Tifa,None,Dk Paiesly,Smakras,None,None,16.072602428162043,8065
8066,4,None,Green River Cubo,Silver Liner Kb2,Skrill,None,Ruby snake,Silver Nek-T2,Ona Jenta,None,37.47822307082203,8066
8067,2,Angel3,None,Loop HT-X,Blond Tifa,None,Mono Red,M3tr0 Tw1,None,None,23.515367406785813,8067
8068,3,Yddre,Sh4ggy Sl,None,Leia,None,X-0c Bitum Bl,Pk J4w,None,None,20.07057275749446,8068
8069,2,Ohm,Double 50X-TS Goldy,Loop HT-X,Xtail,None,Pandora Bl,Neckilver,None,None,29.135805159199247,8069
8070,2,None,None,Ltt Loop  HT-X,Blond shorty,None,buildy green,Clavi Tw1,None,None,15.247305673645053,8070
8071,2,None,94 Blue PU,Teal'c,M1ley,None,Gr Flowpow,M3tr0 Tw1,None,None,22.15693076737325,8071
8072,1,None,Sl J0sh1,Tiger,lanu,None,Tq 1ungle,Maua,None,None,21.498112379648237,8072
8073,4,Fl3wy,Gyraphe,None,Double line,None,Blue Kroko,Purple Padm3,Ring Hysteria ,None,40.15098293642737,8073
8074,3,Yddre,Sh4ggy Sl,None,Dk Leia,None,Zh0ra Rd,Abydoss,None,None,20.926411816963462,8074
8075,3,Ohm,C3d-Gl,None,Br Leia,None,X-0c Bitum Bl,None,Itz4,None,32.833582205639985,8075
8076,1,THO,Dk J0sh1,Yoona-939,Dk Mkia-Wa,Sapphire,Pk Kn1-ght,V0l-T4n,None,None,42.89208368362192,8076
8077,4,THO,Gyraphe,blue jewels,Grand line,None,Black Aredeko,Goldy Nek-T2,None,None,28.164193089848656,8077
8078,3,Ohm,None,Sonmi-451,Leia,Fire,Str4w-J4p,Pk J4w,None,None,35.99718707106813,8078
8079,4,None,None,Silver Liner Kb2,Bald,None,White Aredeko,None,None,Silver Innoza,28.644050467258054,8079
8080,1,None,None,Tiger Chain,Gi Mkia-Wa,Sapphire,Coco-Bl,3mr0s,None,None,29.524210658155948,8080
8081,1,None,70 Blue,Tiger Chain,Mahogany,None,Tq 1ungle,None,None,None,14.210771810965737,8081
8082,3,Yddre,Sh4ggy Sl,Arkosmel,Br Leia,Pk M3rm4id,Mam3-Shib0r1,Pk J4w,None,None,43.01449737463667,8082
8083,4,None,Green River Cubo,Dark Tb2,Grand line,None,Blue Kroko,Purple Padm3,None,None,21.879887316273514,8083
8084,2,Ohm,Double 50X-TS Goldy,Metropolis Noisa,Brown Tifa ,None,Zippy,N0v4,Pyram1d,None,46.48716892740393,8084
8085,2,None,94 Blue PU,Ltt Loop  HT-X,Fr33zy,None,Ye Paiesly,Nek_Gl7,None,None,22.95165144055817,8085
8086,1,Yddre,None,None,Mahogany,Fire,Wh 1ungle,V0l-T4n,None,None,28.293693289909545,8086
8087,3,Ohm,Sh4ggy Sl,Neo,Br Leia,Fire,Kiya-T4 Bl,Pk J4w,Ring Hysteria ,None,59.600812599406474,8087
8088,1,THO,Sl J0sh1,Kida,Mahogany,None,Leeloo Wt,3mr0s,None,None,27.18519437906588,8088
8089,3,None,Sh4ggy Sl,Sonmi-451,Leia,None,X-0c Bitum,4-Smakras Sl,None,None,21.493480410797787,8089
8090,4,H3art,Goldy Flewer,Purple Hk-Tk,Double line,Sunny,Pryzo Blue,Goldy Nek-T2,Ona Jenta,None,65.15675716693846,8090
8091,3,None,C3d-Gl,None,Br Leia,Pk M3rm4id,Str4w-J4p,None,None,None,24.99895602201351,8091
8092,2,Yddre,None,P-43cock Blue,Blond Tifa,None,buildy green silver,None,None,None,13.013778901239476,8092
8093,2,None,Double 50X-TS Silver,Teal'c,Brown Tifa ,None,Pandora Wh,Neckilver,None,None,22.812706707070625,8093
8094,3,THO,Sh4ggy Sl,Arkosmel,Dk Leia,None,Zh0ra Dk,Pk J4w,None,None,26.899767723712774,8094
8095,2,None,None,Teal'c,Xtail,None,Gr Flowpow 0,N0v4,None,None,13.513286153556283,8095
8096,1,None,Gl J0sh1,M0-Nonok3,Mahogany,None,M3b Rd,None,None,None,14.194115445505668,8096
8097,2,None,None,P-43cock Blue,Brown Tifa ,Sapphire,buildy pink,None,Pyram1d,None,40.514244796838625,8097
8098,1,None,70 Blue,Tiger,Pr F4la,Fire,Rd PSLV,None,None,None,31.52186000096613,8098
8099,2,Ohm,None,None,Brown Tifa ,None,Mono Red,None,None,None,8.037823377435851,8099
8100,2,None,None,Teal'c,Blond shorty,None,Mono White,Plav4,Pyram1d,None,30.97144682555414,8100
8101,4,Yddre,Gyraphe,Purple Hk-Tk,Double line,None,Vintegio Br,Purple Padm3,Ona Jenta,None,43.578789184134116,8101
8102,2,THO,Diamond Perly,Nebula,M1ley,None,Gr Flowpow 0,Neckilver,None,None,28.70814903723671,8102
8103,3,None,Sh4ggy Sl,None,Dk Motok-0,None,Str4w-J4p,Pk J4w,None,None,14.711424088796882,8103
8104,4,None,None,Purple Hk-Tk,Shorty,None,Black Aredeko,None,Ona Jenta,None,23.610270638350126,8104
8105,3,Yddre,None,None,Pk Motok-0,Mahubiri,X-0c Bitum Bl,None,None,None,22.904086954085408,8105
8106,1,THO,Sl J0sh1,None,lanu,None,Cameron,None,None,None,13.775013290083773,8106
8107,4,Mothered,Damondy,Light Tb2,Double line,None,Yel Kroko,None,Ring Hysteria ,None,39.19258217636636,8107
8108,2,None,None,Metropolis Noisa,Fr33zy,Sapphire,buildy pink gold,None,Pyram1d,None,39.55011056810328,8108
8109,1,None,70 Purple,None,Dk F4la,None,Cameron,3mr0s,None,None,15.747493950532201,8109
8110,3,Ohm,None,Atlas,Br Leia,None,Mam3-Shib0r1,None,Itz4,None,30.983529657670182,8110
8111,1,Mothered,70 Purple,Yoona-939,Dk F4la,Sapphire,Br PSLV,V0l-T4n,None,None,44.78949750854301,8111
8112,1,None,Gl J0sh1,Tiger Chain,Dk F4la,Sapphire,Coco-Br,V0l-T4n,None,None,36.70527017207642,8112
8113,4,None,Brown River Cubo,None,Macca,None,Black Aredeko,Purple Padm3,Ring Hysteria ,None,30.77505172423321,8113
8114,4,THO,Green River Cubo,Purple Hk-Tk,Bald,None,Vintegio,Silver Nek-T2,Ring Hysteria ,None,43.12042880519397,8114
8115,3,Yddre,Sh4ggy Gl,None,Dk Leia,Pk M3rm4id,Str4w-1r1,Pk Priam,None,None,36.163468433113955,8115
8116,3,Ohm,Sh4ggy Sl,None,Dk Leia,None,Str4w-Pur,None,None,None,14.125193525651966,8116
8117,3,Angel3,Sh4ggy Gl,None,Leia,Pk M3rm4id,X-0c Bitum Gr,None,None,None,33.08037255473188,8117
8118,2,None,None,Nebula,Xtail,None,Gr Flowpow 0,None,None,None,6.701053666803188,8118
8119,3,THO,Sh4ggy Gl,None,Dk Motok-0,None,X-0c Bitum Gr,4-Smakras Sl,None,None,21.921193415428842,8119
8120,1,None,Big J0sh1,M0-Nonok3,Dk Mkia-Wa,Sapphire,Cameron Light,3mr0s,None,None,37.219285600994574,8120
8121,4,THO,None,blue jewels,Blond shorty 0,None,Red kroko,Silver Nek-T2,None,None,19.829648792587598,8121
8122,2,THO,Double 50X-TS Goldy,P-43cock Blue,M1ley,Sapphire,Pr Paiesly,Smakras,Pyram1d,None,61.20383033316686,8122
8123,3,Angel3,None,Atlas,Dk Motok-0,None,Kiya-T4 Pk,B3cky Br,Itz4,None,41.00120297600846,8123
8124,1,Ohm,None,L3x4,Mahogany,None,Bl  Kn1-ght,None,None,None,13.42481867265572,8124
