,Beard Gene,Bones Gene,Teeth Gene,Nose Gene,Eyes Gene,Hair Gene,Skull Gene,Background ID,NAME,UNIQUENESS INDEX,Noname Trait,Rarity score,Token Id
7303,#8,#15,#1,#1,#5,#110,#14,#37,Veddumorm,22,None,0.9288451859592474,7303
7304,#8,#0,#5,#7,#65,#21,#11,#96,Shrustraommeth,12,None,45.842191662778504,7304
7305,#8,#15,#6,#3,#61,#73,#9,#26,Ruuxxauphraa,22,None,0.7274493954758336,7305
7306,#8,#15,#3,#5,#52,#122,#11,#106,Agnilfoi,25,None,1.8293042384567415,7306
7307,#8,#14,#0,#1,#84,#59,#7,#54,Jithreshitt,12,None,45.93260727677894,7307
7308,#8,#7,#3,#1,#31,#52,#2,#100,Xozerra,12,None,46.022999867446295,7308
7309,#8,#15,#7,#0,#18,#82,#1,#6,Iuhluu,22,None,1.0644655212532241,7309
7310,#8,#15,#5,#2,#52,#122,#10,#31,Eszith,26,Game Token,39.99308082772298,7310
7311,#8,#15,#4,#5,#7,#122,#8,#52,Nedrio,25,None,1.5333465415435394,7311
7312,#8,#15,#10,#7,#0,#115,#13,#105,Riokhuunaa,22,None,0.797353883372254,7312
7313,#8,#12,#6,#5,#0,#82,#7,#29,Rokirr,12,None,46.2736887159632,7313
7314,#8,#15,#2,#0,#26,#99,#8,#112,Sthaubru,22,None,0.7151210972048803,7314
7315,#8,#9,#5,#7,#26,#122,#12,#111,Rarsaa,16,None,37.47075605789412,7315
7316,#8,#15,#2,#3,#85,#122,#8,#3,Guzzanthoc,26,Game Token,40.1204866913408,7316
7317,#8,#15,#9,#7,#31,#27,#2,#30,Dauldoubaul,22,None,0.6904916288444234,7317
7318,#8,#15,#0,#3,#56,#122,#2,#16,Rauzzuul,26,Game Token,39.83275991177175,7318
7319,#8,#15,#3,#2,#19,#122,#14,#105,Cheaddiss,25,None,1.570391465726809,7319
7320,#8,#15,#6,#0,#3,#122,#12,#19,Wriarlos,25,None,1.6936247073701556,7320
7321,#8,#13,#3,#7,#73,#1,#4,#1,Driphubbi,12,None,46.56959214957995,7321
7322,#6,#9,#4,#2,#38,#67,#10,#120,Thibboudhez,2,None,85.19015070406614,7322
7323,#8,#1,#6,#6,#23,#122,#0,#27,Threphren,16,None,38.05843225318172,7323
7324,#8,#15,#0,#0,#55,#82,#4,#74,Gruudhuh,22,None,0.6986929604259989,7324
7325,#8,#15,#6,#1,#14,#88,#1,#33,Strongahr,22,None,0.8671642255121625,7325
7326,#8,#15,#9,#7,#51,#27,#13,#98,Plirril,22,None,0.8754498236259074,7326
7327,#8,#15,#2,#6,#35,#90,#13,#53,Kildoix,22,None,1.1261456592526928,7327
7328,#8,#6,#0,#3,#73,#122,#5,#32,Kenrognass,16,None,37.084429204824836,7328
7329,#8,#4,#1,#3,#55,#122,#10,#51,Astrixhiah,16,None,37.540629302907774,7329
7330,#8,#15,#10,#7,#82,#122,#2,#101,Bizzutt,25,None,1.3854086031731658,7330
7331,#8,#15,#6,#7,#22,#47,#11,#21,Ghaommokkerr,22,None,0.8960164510312791,7331
7332,#6,#15,#8,#3,#66,#122,#0,#92,Zorkurr,15,None,42.19278077465532,7332
7333,#8,#15,#9,#7,#56,#95,#6,#4,Bilmingew,22,None,0.8549021112384709,7333
7334,#8,#7,#5,#1,#50,#78,#4,#105,Ithresen,12,None,45.792868602786534,7334
7335,#8,#12,#8,#4,#35,#119,#12,#80,Ialthao,12,None,45.80110116557331,7335
7336,#8,#15,#6,#6,#50,#78,#12,#78,Xanthersoss,22,None,1.089167752005868,7336
7337,#8,#15,#4,#2,#76,#122,#12,#124,Yaaszarm,26,Game Token,40.12457337150795,7337
7338,#8,#15,#0,#0,#47,#96,#7,#94,Ushami,22,None,0.8589871560896455,7338
7339,#8,#15,#3,#0,#39,#110,#7,#65,Hiajorkoun,22,None,1.2494561940942117,7339
7340,#8,#15,#7,#5,#67,#112,#8,#98,Eldommo,22,None,0.9905146361538719,7340
7341,#8,#15,#9,#4,#26,#55,#12,#130,Shaalliol,22,None,0.49322034409371035,7341
7342,#3,#11,#5,#7,#52,#21,#5,#88,Phraahaoz,2,None,85.4654509390472,7342
7343,#8,#15,#8,#3,#87,#44,#9,#27,Aoriw,22,None,0.5384090358239121,7343
7344,#0,#15,#8,#7,#65,#84,#0,#3,Xoldir,11,None,52.39286874638087,7344
7345,#8,#6,#3,#7,#14,#108,#0,#54,Chaubionnoul,12,None,46.647657265427505,7345
7346,#8,#15,#8,#3,#62,#122,#1,#60,Aldoc,25,None,1.3237634088426598,7346
7347,#8,#15,#10,#2,#88,#122,#11,#90,Thison,26,Game Token,39.968403679022536,7347
7348,#8,#15,#10,#6,#79,#40,#4,#55,Carsitt,22,None,1.1918857641565257,7348
7349,#8,#12,#1,#5,#49,#116,#1,#111,Xohoiltu,12,None,46.413429031475296,7349
7350,#8,#15,#3,#6,#69,#122,#10,#2,Dodok,25,None,2.2238398176552017,7350
7351,#8,#15,#5,#4,#21,#64,#13,#89,Drakkiarziarm,22,None,0.5055700208937446,7351
7352,#8,#15,#0,#5,#63,#15,#11,#97,Truknangec,22,None,0.575409145598361,7352
7353,#8,#15,#8,#7,#73,#122,#12,#103,Ognigrix,25,None,1.4963653435027093,7353
7354,#8,#15,#6,#7,#34,#91,#4,#60,Sthoshiknuss,22,None,1.1549411524903457,7354
7355,#8,#7,#9,#7,#46,#20,#11,#23,Hokherth,12,None,46.05587546993712,7355
7356,#8,#5,#10,#5,#0,#91,#13,#54,Logakarth,12,None,46.00242913656103,7356
7357,#4,#15,#4,#5,#35,#83,#4,#10,Gugreak,11,None,52.388775478604465,7357
7358,#5,#15,#6,#2,#20,#42,#10,#55,Matraas,11,None,52.1627781713932,7358
7359,#8,#15,#4,#4,#78,#86,#10,#75,Agraos,22,None,0.678155110020243,7359
7360,#8,#15,#5,#2,#86,#31,#2,#6,Prummealtheass,22,None,0.04932305844104173,7360
7361,#8,#9,#0,#2,#34,#122,#9,#47,Praguurzaz,16,None,37.28992072358518,7361
7362,#4,#15,#6,#2,#31,#40,#2,#70,Loucashia,11,None,51.88740929747944,7362
7363,#8,#15,#4,#2,#80,#36,#10,#55,Throxtrea,22,None,0.4932034904405987,7363
7364,#8,#5,#6,#7,#80,#122,#12,#19,Yaonthio,16,None,37.77485917272335,7364
7365,#8,#15,#10,#2,#66,#122,#10,#81,Caszadorth,25,None,1.2744826949131218,7365
7366,#8,#15,#4,#2,#46,#69,#0,#95,Thraagnau,22,None,0.5672337169656803,7366
7367,#8,#15,#0,#3,#76,#14,#10,#126,Photti,22,None,0.31644086554582695,7367
7368,#8,#6,#0,#2,#22,#122,#2,#32,Shraubriannia,16,None,36.920033108649825,7368
7369,#8,#15,#4,#1,#22,#38,#9,#130,Miuzau,22,None,0.7233487324219763,7369
7370,#8,#0,#0,#2,#55,#122,#10,#123,Giolfoz,16,None,37.088529044153844,7370
7371,#8,#10,#8,#0,#66,#93,#1,#82,Dhiohouxhas,12,None,46.060002441552975,7371
7372,#8,#15,#10,#0,#55,#122,#6,#48,Xaashaa,25,None,1.5292573956756996,7372
7373,#8,#15,#9,#0,#74,#122,#5,#53,Janusett,25,None,1.463497557411711,7373
7374,#8,#15,#7,#0,#33,#18,#12,#106,Couthian,22,None,0.9535165861933194,7374
7375,#8,#15,#3,#2,#71,#122,#8,#126,Delmu,25,None,1.3936489850966924,7375
7376,#8,#8,#0,#1,#43,#79,#11,#78,Phriogiaz,12,None,45.69835150474432,7376
7377,#8,#15,#9,#3,#64,#54,#5,#42,Caugraoh,22,None,0.5137290074164302,7377
7378,#8,#15,#3,#2,#15,#122,#2,#124,Gialfes,25,None,1.3155308391223293,7378
7379,#8,#15,#8,#7,#80,#48,#7,#3,Piakhorer,22,None,0.9782068910449908,7379
7380,#8,#2,#3,#0,#34,#3,#5,#18,Cunsiun,12,None,46.48328090224773,7380
7381,#8,#10,#2,#0,#83,#23,#10,#56,Veroi,12,None,46.09286694761522,7381
7382,#8,#15,#9,#1,#72,#58,#1,#103,Khoikrao,22,None,0.8384044979349331,7382
7383,#8,#8,#1,#5,#75,#12,#0,#46,Pliumiungin,12,None,46.224393603407215,7383
7384,#8,#3,#6,#0,#8,#30,#3,#41,Khummess,12,None,46.581903596022414,7384
7385,#8,#15,#9,#0,#73,#30,#6,#88,Poubhumlaan,22,None,0.7808998426409367,7385
7386,#3,#15,#10,#0,#62,#122,#12,#88,Moxhio,15,None,42.27084794329199,7386
7387,#8,#15,#7,#7,#56,#113,#9,#2,Dhirphaosiaz,22,None,1.1631276766392844,7387
7388,#8,#15,#3,#6,#74,#15,#10,#41,Lothir,22,None,1.3563295435909144,7388
7389,#8,#4,#9,#6,#14,#110,#10,#65,Kaszass,12,None,46.24900868673464,7389
7390,#8,#15,#4,#4,#40,#106,#5,#13,Krukkun,22,None,0.6042017586728149,7390
7391,#8,#15,#7,#4,#26,#122,#0,#80,Hengaxik,25,None,1.701880708956061,7391
7392,#8,#12,#8,#4,#51,#98,#6,#104,Prustroilphia,12,None,45.87504712191698,7392
7393,#8,#15,#7,#5,#82,#44,#3,#43,Phroizauhro,22,None,1.1220322531416458,7393
7394,#8,#15,#7,#7,#1,#71,#10,#41,Zotrith,22,None,1.097376888127234,7394
7395,#8,#15,#3,#2,#62,#122,#1,#49,Icophok,25,None,1.566239001884099,7395
7396,#8,#15,#5,#4,#81,#99,#9,#18,Grelthiubroun,22,None,0.7151659037678334,7396
7397,#8,#15,#4,#3,#47,#122,#11,#84,Noxxea,25,None,1.274479401838341,7397
7398,#8,#15,#1,#3,#71,#114,#4,#80,Llemlo,22,None,0.7726565831999107,7398
7399,#7,#15,#0,#0,#3,#74,#13,#71,Sthrigrulther,11,None,51.98601472806498,7399
7400,#8,#15,#2,#4,#26,#22,#1,#76,Gignil,22,None,0.7028096489377978,7400
7401,#8,#15,#10,#1,#51,#26,#14,#10,Zekott,22,None,0.6493534509343225,7401
7402,#8,#15,#9,#4,#38,#95,#9,#23,Ghournath,22,None,0.690477651978963,7402
7403,#8,#15,#0,#2,#59,#115,#0,#52,Ploukhia,22,None,0.42745270101623817,7403
7404,#8,#15,#1,#0,#51,#62,#8,#20,Sthorkez,22,None,0.9781703049440337,7404
7405,#8,#15,#3,#0,#83,#122,#1,#40,Khigher,25,None,2.005980528703425,7405
7406,#8,#15,#5,#3,#78,#98,#12,#76,Khekniss,22,None,0.320597847787104,7406
7407,#8,#6,#8,#2,#29,#20,#9,#8,Brosez,12,None,45.8052408836219,7407
7408,#8,#15,#2,#2,#13,#33,#2,#80,Wrirdorm,22,None,0.4151059001827762,7408
7409,#8,#15,#0,#2,#78,#113,#12,#45,Zilmerth,22,None,0.20550672952530558,7409
7410,#8,#15,#7,#6,#7,#122,#8,#119,Bodhea,25,None,1.907347153418835,7410
7411,#8,#15,#2,#7,#62,#70,#4,#126,Huxuss,22,None,0.9371028338088502,7411
7412,#8,#15,#2,#0,#54,#122,#4,#46,Chaachehou,25,None,1.6566270679491784,7412
7413,#8,#15,#6,#7,#41,#122,#8,#115,Seabbointez,25,None,1.7018469980918283,7413
7414,#8,#15,#1,#3,#48,#24,#14,#111,Konthoghehr,22,None,0.7932417056868477,7414
7415,#8,#15,#0,#3,#70,#20,#5,#47,Pheaxaos,22,None,0.31643182391344915,7415
7416,#8,#15,#3,#1,#16,#89,#8,#53,Dhaulioshaa,22,None,0.8959662964148928,7416
7417,#8,#15,#10,#5,#58,#122,#9,#75,Peahlioth,25,None,1.6648781372213939,7417
7418,#8,#15,#3,#4,#9,#34,#14,#88,Yedrorth,22,None,0.9700109068782313,7418
7419,#8,#15,#6,#0,#55,#102,#12,#128,Jaddioker,22,None,0.854889780454246,7419
7420,#8,#15,#4,#6,#32,#122,#13,#119,Kejokriu,25,None,1.8580269635546531,7420
7421,#8,#15,#5,#6,#23,#2,#11,#93,Higri,22,None,0.887805256920637,7421
7422,#8,#15,#2,#0,#67,#115,#13,#55,Drexoirsauh,22,None,0.9740749852908277,7422
7423,#8,#15,#1,#2,#35,#61,#11,#62,Jiamfiadhis,22,None,0.6699319918332485,7423
7424,#2,#15,#8,#3,#1,#122,#3,#98,Naurraashau,15,None,42.090029875638976,7424
7425,#8,#15,#5,#7,#75,#111,#9,#36,Hulriabrel,22,None,0.8795735081882263,7425
7426,#8,#15,#1,#2,#11,#121,#10,#5,Sthrinthaorth,22,None,0.6535017997107907,7426
7427,#8,#15,#5,#2,#55,#21,#8,#43,Choizzeaz,22,None,0.1068778698111209,7427
7428,#5,#15,#3,#1,#82,#62,#1,#66,Dharphaos,11,None,52.51204614403196,7428
7429,#0,#15,#0,#7,#34,#75,#5,#58,Ouhabiuh,11,None,52.16684101964677,7429
7430,#8,#13,#8,#3,#6,#81,#13,#30,Sleazoul,12,None,45.84629396917666,7430
7431,#8,#15,#0,#1,#48,#71,#10,#22,Maulphaobho,22,None,0.62879833998512,7431
7432,#8,#15,#10,#6,#21,#99,#2,#40,Sthriorriahuuh,22,None,0.7932158097627411,7432
7433,#8,#15,#3,#6,#31,#122,#2,#39,Yoithrenaos,25,None,1.940236730768034,7433
7434,#1,#15,#7,#7,#46,#34,#5,#76,Groggex,11,None,52.507951645184214,7434
7435,#8,#15,#1,#5,#73,#57,#10,#108,Thriurichois,22,None,0.9864139754720211,7435
7436,#8,#11,#5,#3,#64,#122,#2,#2,Mado,16,None,37.22416417675382,7436
7437,#8,#15,#7,#2,#17,#2,#2,#79,Khigrixtrorm,22,None,0.4192106766607171,7437
7438,#8,#15,#6,#6,#32,#122,#13,#40,Slouhath,25,None,1.9730950647783099,7438
7439,#3,#15,#5,#4,#85,#68,#4,#107,Glozaoh,11,None,52.03945201752792,7439
7440,#8,#15,#9,#6,#49,#44,#2,#19,Credda,22,None,0.961762310057801,7440
7441,#8,#15,#7,#4,#21,#122,#13,#125,Glatraan,25,None,1.595038192988554,7441
7442,#8,#15,#10,#1,#40,#100,#14,#128,Thaallen,22,None,0.6041335171424322,7442
7443,#8,#12,#2,#0,#87,#122,#4,#56,Luphiuth,16,None,37.68853354026687,7443
7444,#8,#15,#3,#7,#73,#122,#8,#26,Caunnouz,25,None,1.8662508985329407,7444
7445,#8,#15,#10,#0,#72,#120,#3,#73,Kujassass,22,None,1.134360964141719,7445
7446,#2,#15,#10,#7,#2,#49,#8,#72,Striocarterth,11,None,52.21614229467547,7446
7447,#8,#15,#5,#0,#57,#104,#2,#66,Zurkel,22,None,0.5096480737997949,7447
7448,#8,#15,#6,#5,#0,#42,#9,#91,Uursiabroz,22,None,1.076831643721263,7448
7449,#8,#15,#10,#7,#72,#38,#11,#50,Trunew,22,None,0.8220322683442,7449
7450,#8,#15,#0,#4,#39,#48,#0,#12,Mikaol,22,None,0.5548869185042247,7450
7451,#8,#15,#6,#2,#29,#98,#11,#70,Mioxeaz,22,None,0.5507361014725981,7451
7452,#8,#2,#3,#1,#69,#112,#6,#80,Prarzhethorth,12,None,46.55725193106434,7452
7453,#8,#15,#9,#2,#19,#78,#10,#67,Jeltintho,22,None,0.4274313239468536,7453
7454,#8,#15,#6,#6,#14,#37,#14,#118,Driatoi,22,None,1.224793016329218,7454
7455,#8,#11,#5,#6,#24,#102,#10,#126,Tuuntealra,12,None,46.34767988329693,7455
7456,#8,#3,#6,#7,#31,#122,#7,#92,Groithrea,16,None,37.95980051576757,7456
7457,#8,#15,#1,#5,#76,#80,#5,#1,Thiurku,22,None,0.9535379613468526,7457
7458,#2,#7,#10,#0,#8,#55,#3,#78,Vonu,2,None,85.7243308436138,7458
7459,#8,#15,#9,#5,#22,#59,#7,#9,Stritopher,22,None,0.9041972203276809,7459
7460,#8,#15,#1,#1,#43,#106,#6,#42,Greadruxhio,22,None,1.0398339989176557,7460
7461,#8,#10,#4,#1,#50,#23,#14,#131,Pichu,12,None,46.018879474499066,7461
7462,#8,#3,#0,#3,#22,#102,#12,#37,Drauchon,12,None,45.558620227032904,7462
7463,#8,#10,#10,#3,#0,#122,#3,#49,Crildaux,16,None,37.52419047348881,7463
7464,#8,#10,#5,#0,#43,#26,#13,#130,Chounger,12,None,46.0230093241798,7464
7465,#8,#15,#3,#2,#67,#92,#1,#109,Sthiunthexe,22,None,0.94121459456851,7465
7466,#8,#15,#5,#0,#2,#40,#4,#108,Vindraulmiaz,22,None,0.7480464409443507,7466
7467,#8,#15,#9,#0,#6,#122,#1,#104,Rezoz,25,None,1.6936469071608493,7467
7468,#8,#13,#6,#1,#71,#122,#12,#116,Thrammuz,16,None,37.65159714842407,7468
7469,#7,#15,#6,#2,#40,#122,#1,#45,Llonnanthu,15,None,42.00371698441506,7469
7470,#8,#15,#5,#2,#70,#88,#0,#38,Iuhliu,22,None,0.39870900354973215,7470
7471,#8,#13,#8,#6,#35,#58,#5,#13,Sthiocoi,12,None,46.23263562475211,7471
7472,#8,#10,#6,#2,#69,#70,#6,#104,Thrichoin,12,None,46.04766592327618,7472
7473,#8,#15,#1,#4,#84,#85,#12,#119,Tostreathau,22,None,0.7357391042767314,7473
7474,#8,#15,#1,#6,#27,#51,#10,#33,Kaolriakruuz,22,None,1.1425676320079268,7474
7475,#8,#15,#2,#7,#4,#122,#6,#89,Wrimmak,25,None,1.7347435682984615,7475
7476,#8,#15,#0,#7,#32,#122,#4,#83,Caastras,25,None,1.463497148058139,7476
7477,#6,#15,#10,#1,#81,#122,#11,#49,Zealios,15,None,42.13526008259073,7477
7478,#8,#15,#2,#0,#72,#79,#7,#75,Riansuun,22,None,1.0110607059268517,7478
7479,#8,#15,#6,#3,#9,#122,#3,#46,Wralfo,25,None,1.6566924357937642,7479
7480,#2,#3,#6,#1,#18,#122,#3,#76,Khioldean,5,None,74.5634661352485,7480
7481,#8,#15,#0,#6,#5,#83,#3,#52,Rulruundrath,22,None,1.1466999510385958,7481
7482,#8,#15,#1,#0,#25,#122,#13,#28,Shrouhuz,25,None,1.7676339651758837,7482
7483,#8,#6,#9,#6,#86,#122,#11,#95,Herloiz,16,None,37.73791538478202,7483
7484,#8,#15,#5,#6,#48,#51,#9,#37,Sthraolmeal,22,None,0.9658494036839188,7484
7485,#7,#15,#2,#3,#39,#122,#14,#119,Kossiak,15,None,41.95030353215709,7485
7486,#8,#15,#2,#7,#25,#122,#8,#117,Sukac,25,None,1.562113259606197,7486
7487,#8,#2,#0,#3,#1,#111,#12,#96,Wregrik,12,None,45.566847861976306,7487
7488,#8,#9,#10,#5,#45,#15,#11,#49,Histrou,12,None,45.879153543381385,7488
7489,#8,#15,#5,#7,#9,#122,#2,#42,Sthrethrolreth,25,None,1.3731152478413269,7489
7490,#8,#15,#3,#2,#1,#122,#2,#79,Raorsoinsio,25,None,1.307320881100733,7490
7491,#8,#9,#0,#6,#8,#44,#4,#121,Ciottiaxoith,12,None,46.22850906559168,7491
7492,#4,#15,#3,#6,#85,#50,#4,#102,Okaathrios,11,None,52.91481141470341,7492
7493,#8,#15,#7,#7,#10,#101,#1,#102,Ordeakor,22,None,1.150810065808251,7493
7494,#5,#15,#9,#1,#40,#85,#11,#66,Soulphuzzi,11,None,52.04354323142044,7494
7495,#8,#9,#10,#7,#19,#122,#3,#71,Greatriutias,16,None,37.877601853011086,7495
7496,#8,#15,#5,#5,#49,#114,#13,#123,Ethil,22,None,0.7973900567440915,7496
7497,#8,#15,#7,#1,#17,#122,#0,#52,Iungouchauth,25,None,1.7182973418686533,7497
7498,#8,#0,#6,#5,#7,#122,#3,#42,Driagniuboh,16,None,38.013224654644375,7498
7499,#0,#15,#5,#0,#22,#122,#2,#23,Drarlaz,15,None,41.97908504524497,7499
7500,#8,#14,#2,#1,#27,#122,#11,#76,Wrehlaruu,16,None,37.50773602331269,7500
7501,#8,#15,#0,#2,#18,#75,#2,#67,Hurtorr,22,None,0.0,7501
7502,#8,#15,#9,#5,#24,#121,#11,#11,Triothokke,22,None,0.8466921545853401,7502
7503,#8,#15,#7,#0,#0,#95,#2,#92,Shuudriabhoi,22,None,0.8795221245075822,7503
7504,#8,#15,#1,#1,#71,#46,#6,#63,Pirzur,22,None,0.8959601303841632,7504
7505,#0,#15,#1,#1,#76,#54,#2,#112,Riareagriuth,11,None,52.28190788852185,7505
7506,#8,#15,#0,#6,#7,#94,#7,#129,Chauriu,22,None,0.9329598252399479,7506
7507,#8,#8,#6,#0,#30,#36,#7,#67,Vratria,12,None,46.26134890926441,7507
7508,#8,#15,#9,#1,#40,#60,#0,#71,Wreabre,22,None,0.6699056849134115,7508
7509,#8,#15,#0,#7,#71,#57,#9,#93,Greassekka,22,None,0.826116074825553,7509
7510,#8,#4,#10,#5,#70,#96,#3,#86,Gleahlalthis,12,None,46.21203653151219,7510
7511,#8,#15,#0,#3,#33,#117,#13,#22,Stuuttarao,22,None,0.4932026698176029,7511
7512,#8,#15,#9,#0,#84,#72,#14,#128,Bakekhek,22,None,0.8178946047268763,7512
7513,#8,#12,#4,#4,#1,#122,#13,#46,Shriadouh,16,None,37.50363494862448,7513
7514,#8,#15,#4,#4,#63,#13,#13,#117,Dhelmio,22,None,0.7604113257724163,7514
7515,#8,#15,#10,#0,#32,#72,#14,#23,Pisuthrax,22,None,0.7644610142255086,7515
7516,#8,#15,#8,#7,#68,#79,#2,#21,Balfaul,22,None,0.5877625181668841,7516
7517,#8,#15,#8,#1,#51,#9,#10,#88,Gholthurzhitt,22,None,0.497263866516073,7517
7518,#8,#15,#8,#0,#32,#122,#9,#105,Blaondriakrio,25,None,1.5292282026626474,7518
7519,#5,#15,#10,#2,#7,#40,#3,#75,Baozarth,11,None,52.23672535862575,7519
7520,#8,#14,#4,#2,#44,#104,#1,#26,Wrirpe,12,None,45.903843436416246,7520
7521,#8,#15,#0,#0,#23,#51,#14,#19,Vrorristrerr,22,None,0.7028178752385789,7521
7522,#8,#15,#0,#6,#10,#30,#8,#62,Ummiultho,22,None,0.8302208508473389,7522
7523,#0,#15,#7,#3,#13,#49,#11,#68,Chaugnignon,11,None,52.34356623644912,7523
7524,#8,#5,#4,#2,#53,#111,#12,#114,Huphahr,12,None,45.59151103764299,7524
7525,#8,#15,#9,#0,#66,#122,#7,#52,Wrouthremmaoth,25,None,1.7799708979151871,7525
7526,#8,#15,#0,#2,#39,#86,#4,#109,Gorsass,22,None,0.35345618718001,7526
7527,#8,#15,#7,#4,#72,#96,#5,#103,Ghoudral,22,None,0.8014282343061063,7527
7528,#1,#7,#0,#3,#40,#4,#9,#46,Kriognaun,2,None,85.16547848786186,7528
7529,#8,#15,#3,#3,#10,#10,#14,#8,Villikria,22,None,0.9083488593507685,7529
7530,#8,#5,#8,#0,#84,#15,#9,#29,Shommauldu,12,None,45.916135153056565,7530
7531,#7,#15,#5,#7,#24,#72,#6,#102,Drashaas,11,None,52.3065817482529,7531
7532,#8,#15,#7,#5,#84,#39,#12,#57,Poundraugol,22,None,0.9000940928503679,7532
7533,#8,#15,#5,#2,#15,#122,#7,#124,Shuuphioddaol,26,Game Token,40.02182698897432,7533
7534,#4,#15,#3,#6,#86,#109,#3,#7,Zugea,11,None,53.02579323672023,7534
7535,#8,#15,#8,#6,#81,#58,#8,#18,Leabrouz,22,None,1.027527077624856,7535
7536,#8,#4,#10,#2,#77,#122,#4,#75,Iorserkic,16,None,37.335093795561775,7536
7537,#8,#15,#8,#6,#57,#51,#1,#59,Thoikax,22,None,1.0357251149456475,7537
7538,#8,#15,#1,#6,#16,#0,#8,#28,Summixxott,22,None,1.117938578018748,7538
7539,#8,#15,#7,#3,#45,#1,#1,#37,Pliashaohlel,22,None,0.8466448797672286,7539
7540,#8,#15,#8,#3,#46,#1,#13,#85,Naazzuummeath,22,None,0.48910323655785154,7540
7541,#8,#15,#1,#5,#56,#122,#13,#77,Diaxhion,25,None,1.7881927790095942,7541
7542,#8,#15,#1,#0,#64,#122,#14,#53,Chaudhaxe,25,None,1.821089346844221,7542
7543,#4,#15,#10,#1,#18,#27,#11,#83,Mittoith,11,None,52.05586865263005,7543
7544,#8,#15,#2,#6,#39,#35,#11,#15,Drounnaukhau,22,None,0.8918676902555391,7544
7545,#8,#15,#0,#7,#77,#122,#14,#42,Kearzen,25,None,1.5416235147681911,7545
7546,#8,#15,#9,#1,#39,#61,#9,#53,Wixxoinsoi,22,None,0.7972987949824814,7546
7547,#8,#15,#7,#2,#21,#122,#1,#39,Stoizou,25,None,1.455271979454043,7547
7548,#7,#8,#1,#6,#63,#122,#14,#100,Dhausian,5,None,74.59634296972297,7548
7549,#6,#10,#7,#1,#9,#122,#0,#67,Curlauphih,5,None,74.55936300466934,7549
7550,#8,#15,#1,#3,#72,#6,#0,#21,Iuntoul,22,None,0.7768037014524249,7550
7551,#8,#15,#1,#5,#47,#122,#5,#73,Riuphrerno,25,None,1.7101235583136667,7551
7552,#8,#15,#4,#3,#86,#25,#6,#3,Thriubaarluh,22,None,0.5918681146292035,7552
7553,#8,#15,#2,#0,#85,#122,#0,#60,Slilduldeal,25,None,1.7059493054023003,7553
7554,#5,#15,#9,#4,#11,#122,#1,#34,Wriadhauz,15,None,42.094175339508226,7554
7555,#8,#15,#0,#1,#82,#120,#5,#72,Ciannuu,22,None,0.3328455740171429,7555
7556,#8,#15,#8,#7,#70,#122,#1,#63,Iabho,25,None,1.5867640959129368,7556
7557,#8,#15,#6,#2,#7,#122,#8,#100,Zubuc,26,Game Token,40.099906088529664,7557
7558,#8,#15,#5,#1,#88,#105,#4,#89,Wraophreddiuz,22,None,0.5589542835141997,7558
7559,#8,#15,#4,#5,#41,#122,#13,#78,Plukhu,25,None,1.6607515686641734,7559
7560,#8,#15,#0,#4,#22,#75,#7,#114,Zaottokheth,22,None,0.5096501275924441,7560
7561,#8,#1,#4,#5,#73,#122,#9,#34,Wreamfiu,16,None,37.713208634444804,7561
7562,#4,#15,#6,#5,#73,#64,#0,#91,Slitrustrel,11,None,52.45862940371693,7562
7563,#8,#15,#7,#3,#61,#106,#1,#11,Praldukhel,22,None,0.8260922328765578,7563
7564,#6,#15,#0,#7,#75,#96,#1,#103,Wraommaa,11,None,52.42165108228129,7564
7565,#7,#15,#8,#3,#30,#52,#3,#58,Mauthriodrun,11,None,52.142172090039864,7565
7566,#8,#15,#9,#2,#65,#16,#8,#5,Pisha,22,None,0.3123529483773208,7566
7567,#3,#15,#7,#6,#28,#91,#12,#92,Thirzhagurr,11,None,52.886021268971795,7567
7568,#8,#15,#4,#6,#12,#25,#1,#26,Thubraarpaath,22,None,1.1508413129788766,7568
7569,#8,#15,#7,#0,#79,#113,#0,#127,Sthaophaku,22,None,1.2329988663093605,7569
7570,#7,#15,#2,#6,#48,#110,#11,#126,Daorliupho,11,None,52.41751835681644,7570
7571,#2,#15,#8,#4,#85,#15,#0,#80,Thrurpukel,11,None,52.113416470504085,7571
7572,#2,#5,#9,#1,#33,#122,#8,#1,Bilodhaoth,5,None,74.02512409702005,7572
7573,#8,#1,#0,#3,#7,#122,#12,#131,Prurzhugrioc,16,None,37.07620115578385,7573
7574,#8,#15,#3,#5,#35,#23,#14,#95,Pernes,22,None,1.1138609335539598,7574
7575,#8,#15,#10,#0,#59,#72,#5,#118,Shraahliutrez,22,None,0.8219669020505413,7575
7576,#8,#15,#3,#5,#56,#122,#6,#48,Phraomu,25,None,1.8909079081688915,7576
7577,#8,#15,#9,#0,#7,#82,#12,#2,Khiohrel,22,None,0.7603644612201872,7577
7578,#8,#15,#8,#2,#39,#9,#1,#97,Krexxonirm,22,None,0.4233154506754205,7578
7579,#8,#5,#1,#7,#17,#77,#6,#78,Rurroth,12,None,46.166834274824566,7579
7580,#6,#15,#8,#3,#76,#1,#14,#99,Miurnaal,11,None,52.187404763604626,7580
7581,#8,#15,#6,#4,#77,#122,#11,#11,Sthiuphramlouz,25,None,1.5169665047673162,7581
7582,#8,#15,#8,#3,#48,#122,#11,#82,Greazau,26,Game Token,40.009557067423906,7582
